route_id,plant_code,date,picker_id,aisles_visited,num_stops,total_distance_m,total_time_min,items_picked,order_count,start_aisle,algorithm_used,optimized
ROUTE_002073,PLANT02,2023-11-02,PICKER_045,"[5, 6]",2,22.85,3.38,64,3,1,GREEDY,1
ROUTE_002074,PLANT05,2023-07-31,PICKER_049,"[1, 2, 3, 5, 6, 7, 9]",7,120.83,3.81,20,3,1,MANUAL,1
ROUTE_002075,PLANT20,2023-10-26,PICKER_018,"[1, 2, 3, 4, 5, 6, 7]",7,116.37,4.6,38,9,1,MANUAL,0
ROUTE_002076,PLANT01,2024-10-04,PICKER_019,"[3, 7, 10, 11, 15, 17, 20, 24, 25, 26]",10,205.56,5.2,34,6,1,MANUAL,0
ROUTE_002077,PLANT11,2023-02-08,PICKER_047,"[1, 2, 3, 4]",4,67.52,3.38,66,5,1,GREEDY,0
ROUTE_002078,PLANT11,2024-06-23,PICKER_032,"[1, 3, 5]",3,39.15,3.12,12,2,1,ASTAR,0
ROUTE_002079,PLANT05,2023-01-21,PICKER_045,"[6, 8]",2,44.59,1.63,33,5,1,GREEDY,1
ROUTE_002080,PLANT13,2024-01-06,PICKER_040,"[4, 5, 6, 9]",4,107.0,3.21,30,8,1,GREEDY,0
ROUTE_002081,PLANT13,2024-03-13,PICKER_044,"[1, 3, 4, 6, 7, 8, 9]",7,128.74,4.88,69,4,1,MANUAL,1
ROUTE_002082,PLANT09,2023-08-15,PICKER_009,"[1, 2, 3, 4, 7, 8, 9, 10]",8,130.17,3.35,59,9,1,GREEDY,0
ROUTE_002083,PLANT15,2023-11-24,PICKER_023,"[1, 3, 7, 12, 18]",5,88.65,3.53,79,8,1,GREEDY,0
ROUTE_002084,PLANT03,2023-07-15,PICKER_048,"[1, 4, 6, 9, 10]",5,82.35,3.2,66,8,1,MANUAL,0
ROUTE_002085,PLANT20,2024-01-10,PICKER_036,"[1, 5, 7]",3,49.76,2.54,31,9,1,ASTAR,1
ROUTE_002086,PLANT14,2024-03-25,PICKER_032,"[2, 4, 5, 7, 14, 16, 20, 26]",8,129.65,4.6,65,5,1,ASTAR,1
ROUTE_002087,PLANT09,2023-02-07,PICKER_040,"[3, 4, 5, 6, 8, 9, 10]",7,113.69,3.38,53,4,1,GREEDY,1
ROUTE_002088,PLANT08,2024-03-17,PICKER_013,"[1, 4, 5, 6, 8, 13, 19, 22, 24, 27]",10,173.15,5.3,41,5,1,ASTAR,1
ROUTE_002089,PLANT14,2023-10-19,PICKER_034,"[2, 13, 25, 29]",4,53.9,2.86,6,9,1,ASTAR,0
ROUTE_002090,PLANT07,2024-05-07,PICKER_025,"[11, 12]",2,23.0,3.04,76,1,1,DIJKSTRA,1
ROUTE_002091,PLANT13,2024-08-13,PICKER_024,"[2, 4, 6, 9, 10]",5,83.79,2.83,9,3,1,MANUAL,1
ROUTE_002092,PLANT07,2024-05-04,PICKER_011,"[1, 2, 3, 4, 6]",5,66.15,2.34,52,8,1,MANUAL,0
ROUTE_002093,PLANT07,2023-10-06,PICKER_011,"[3, 11, 12]",3,52.67,1.61,44,9,1,ASTAR,0
ROUTE_002094,PLANT17,2024-09-09,PICKER_034,"[1, 4, 8, 19, 22, 23]",6,96.81,4.16,71,1,1,GREEDY,0
ROUTE_002095,PLANT14,2024-01-18,PICKER_047,"[4, 5, 21, 27]",4,59.13,2.65,48,8,1,ASTAR,0
ROUTE_002096,PLANT06,2023-09-30,PICKER_045,"[4, 6, 8, 13, 14, 16, 19, 21, 26, 27]",10,170.27,5.86,60,5,1,MANUAL,0
ROUTE_002097,PLANT03,2024-08-04,PICKER_039,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11]",10,166.32,5.74,5,8,1,ASTAR,0
ROUTE_002098,PLANT05,2024-10-22,PICKER_005,"[2, 5, 9]",3,51.2,3.61,12,4,1,GREEDY,0
ROUTE_002099,PLANT01,2024-06-18,PICKER_042,"[4, 6, 9, 12, 14, 15, 23]",7,82.43,4.52,54,5,1,GREEDY,0
ROUTE_002100,PLANT04,2023-02-03,PICKER_039,"[2, 10]",2,40.5,1.98,38,6,1,ASTAR,1
ROUTE_002101,PLANT02,2023-08-15,PICKER_012,"[1, 2, 3, 4, 5, 6]",6,100.89,3.15,18,7,1,ASTAR,1
ROUTE_002102,PLANT06,2023-03-13,PICKER_039,"[1, 4, 6, 7, 8, 13, 18, 19, 23, 26]",10,200.06,6.84,38,5,1,MANUAL,0
ROUTE_002103,PLANT07,2023-03-01,PICKER_018,"[1, 3, 4, 5, 6, 7, 8, 9, 11]",9,110.01,3.96,30,4,1,GREEDY,1
ROUTE_002104,PLANT08,2023-12-20,PICKER_038,"[3, 4, 6, 11, 12, 17, 23, 25, 26, 29]",10,206.19,6.22,53,5,1,DIJKSTRA,0
ROUTE_002105,PLANT10,2024-03-28,PICKER_037,"[17, 20, 22, 24]",4,49.39,2.1,66,10,1,ASTAR,1
ROUTE_002106,PLANT05,2023-01-22,PICKER_041,"[2, 4, 5, 6, 7, 8]",6,78.41,2.5,57,3,1,ASTAR,0
ROUTE_002107,PLANT11,2023-07-05,PICKER_037,"[1, 2, 4]",3,50.19,3.68,44,3,1,DIJKSTRA,1
ROUTE_002108,PLANT01,2024-08-23,PICKER_042,"[1, 3, 5, 6, 7, 10, 11, 14, 16, 22]",10,164.23,5.27,51,6,1,ASTAR,1
ROUTE_002109,PLANT04,2024-02-08,PICKER_014,"[5, 7, 12, 16]",4,85.3,3.51,17,8,1,ASTAR,0
ROUTE_002110,PLANT01,2023-04-15,PICKER_027,"[2, 7, 10]",3,52.59,2.63,62,4,1,ASTAR,0
ROUTE_002111,PLANT12,2023-10-03,PICKER_027,"[5, 6, 7, 8, 16]",5,99.44,4.61,40,4,1,MANUAL,0
ROUTE_002112,PLANT07,2024-11-01,PICKER_042,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12]",10,181.35,4.15,46,1,1,MANUAL,0
ROUTE_002113,PLANT16,2023-11-25,PICKER_044,"[2, 3, 6, 7, 13, 15]",6,86.82,2.53,73,8,1,MANUAL,0
ROUTE_002114,PLANT06,2024-08-01,PICKER_046,"[7, 8, 10]",3,46.0,1.54,26,5,1,ASTAR,0
ROUTE_002115,PLANT09,2023-04-17,PICKER_004,"[1, 2, 4, 5, 7, 8, 9, 10]",8,157.59,5.55,8,5,1,MANUAL,0
ROUTE_002116,PLANT14,2023-04-22,PICKER_007,"[8, 10, 14, 24, 27]",5,84.12,2.72,61,1,1,DIJKSTRA,1
ROUTE_002117,PLANT20,2024-10-26,PICKER_008,"[1, 3, 4, 6, 7]",5,96.3,2.9,75,8,1,DIJKSTRA,1
ROUTE_002118,PLANT14,2024-08-20,PICKER_024,"[5, 13, 14, 15, 17, 19, 24, 27, 29]",9,140.61,5.57,72,3,1,ASTAR,1
ROUTE_002119,PLANT10,2024-09-19,PICKER_027,"[1, 4, 8, 9, 10, 16, 20]",7,146.91,4.41,11,10,1,ASTAR,0
ROUTE_002120,PLANT16,2024-10-19,PICKER_038,"[2, 4, 6, 7, 8, 12, 14, 15]",8,99.13,2.59,27,1,1,GREEDY,1
ROUTE_002121,PLANT08,2023-02-12,PICKER_032,"[2, 7, 15, 24, 26]",5,97.34,2.72,73,6,1,ASTAR,1
ROUTE_002122,PLANT18,2023-10-21,PICKER_048,"[1, 5, 7, 9, 14]",5,98.94,3.7,45,10,1,MANUAL,1
ROUTE_002123,PLANT03,2024-07-23,PICKER_042,"[3, 6, 10]",3,39.72,2.55,70,1,1,GREEDY,0
ROUTE_002124,PLANT06,2023-11-12,PICKER_004,"[4, 14, 17, 22]",4,81.3,4.59,77,10,1,GREEDY,0
ROUTE_002125,PLANT11,2024-12-29,PICKER_040,"[1, 3, 5]",3,56.83,2.82,37,3,1,MANUAL,0
ROUTE_002126,PLANT09,2024-06-20,PICKER_045,"[1, 2, 3, 4, 6, 7, 8, 9]",8,132.63,4.17,74,8,1,GREEDY,1
ROUTE_002127,PLANT16,2024-10-16,PICKER_023,"[2, 5, 6, 9]",4,81.81,4.63,27,5,1,MANUAL,1
ROUTE_002128,PLANT14,2024-02-01,PICKER_002,"[3, 5, 9, 18, 22, 27, 28]",7,135.44,4.9,35,10,1,GREEDY,0
ROUTE_002129,PLANT03,2024-10-08,PICKER_046,"[3, 5, 10]",3,64.9,2.59,53,1,1,GREEDY,1
ROUTE_002130,PLANT19,2024-08-10,PICKER_002,"[1, 3, 7, 20]",4,70.61,3.52,48,8,1,DIJKSTRA,1
ROUTE_002131,PLANT07,2023-11-27,PICKER_034,"[1, 3, 4, 7, 8, 10]",6,110.76,5.13,39,3,1,ASTAR,0
ROUTE_002132,PLANT17,2023-03-07,PICKER_013,"[9, 11, 21]",3,40.42,3.2,47,3,1,MANUAL,0
ROUTE_002133,PLANT03,2024-12-11,PICKER_022,"[2, 3, 4, 5, 6, 8, 11]",7,150.39,4.52,66,7,1,DIJKSTRA,0
ROUTE_002134,PLANT13,2024-09-14,PICKER_007,"[1, 3, 4, 5, 6]",5,103.36,4.17,28,10,1,DIJKSTRA,1
ROUTE_002135,PLANT10,2024-12-11,PICKER_004,"[11, 12]",2,33.11,2.06,11,4,1,DIJKSTRA,1
ROUTE_002136,PLANT18,2024-03-30,PICKER_021,"[2, 4, 15]",3,59.16,2.48,69,4,1,MANUAL,0
ROUTE_002137,PLANT05,2024-01-27,PICKER_046,"[2, 3, 4, 5, 6, 7, 8, 9]",8,140.16,5.68,58,1,1,GREEDY,1
ROUTE_002138,PLANT07,2024-08-01,PICKER_032,"[1, 2, 3, 4, 6, 7, 9, 10, 11]",9,160.81,3.87,29,7,1,GREEDY,1
ROUTE_002139,PLANT07,2024-04-28,PICKER_020,"[2, 3, 10]",3,36.4,1.26,65,10,1,GREEDY,1
ROUTE_002140,PLANT09,2023-06-17,PICKER_019,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",9,168.46,4.55,68,8,1,ASTAR,0
ROUTE_002141,PLANT06,2023-11-28,PICKER_048,"[2, 7, 10, 20]",4,88.2,3.73,41,10,1,MANUAL,1
ROUTE_002142,PLANT13,2023-10-18,PICKER_039,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,219.13,5.52,54,4,1,MANUAL,1
ROUTE_002143,PLANT04,2024-06-28,PICKER_008,"[9, 10, 12]",3,63.46,3.94,50,2,1,ASTAR,0
ROUTE_002144,PLANT05,2023-08-13,PICKER_038,"[4, 7, 9]",3,52.78,2.27,61,6,1,GREEDY,0
ROUTE_002145,PLANT05,2024-07-12,PICKER_048,"[1, 2, 3, 4, 5, 6, 7, 9]",8,120.2,4.88,34,7,1,MANUAL,1
ROUTE_002146,PLANT19,2023-11-05,PICKER_001,"[11, 15]",2,35.82,3.02,53,5,1,GREEDY,1
ROUTE_002147,PLANT02,2024-11-10,PICKER_050,"[1, 5, 6]",3,65.99,4.14,7,10,1,MANUAL,0
ROUTE_002148,PLANT03,2024-12-22,PICKER_008,"[3, 9]",2,18.94,2.78,74,10,1,MANUAL,0
ROUTE_002149,PLANT19,2023-07-05,PICKER_040,"[2, 5, 7, 17, 19, 21, 22, 23]",8,134.5,5.31,5,9,1,ASTAR,0
ROUTE_002150,PLANT18,2023-05-28,PICKER_049,"[8, 9, 12, 13, 16]",5,99.66,3.53,21,5,1,DIJKSTRA,1
ROUTE_002151,PLANT08,2024-08-22,PICKER_001,"[4, 7, 12, 13, 16, 24, 28]",7,118.14,4.38,66,6,1,ASTAR,1
ROUTE_002152,PLANT17,2023-12-15,PICKER_040,"[11, 13, 18, 20, 21, 22, 24]",7,119.88,3.29,17,4,1,MANUAL,1
ROUTE_002153,PLANT12,2023-08-28,PICKER_033,"[2, 11, 12, 22, 25]",5,88.48,3.15,61,3,1,DIJKSTRA,1
ROUTE_002154,PLANT15,2023-10-29,PICKER_011,"[4, 25]",2,34.21,2.04,6,8,1,GREEDY,0
ROUTE_002155,PLANT04,2023-03-14,PICKER_044,"[15, 16]",2,43.34,3.63,68,5,1,GREEDY,0
ROUTE_002156,PLANT06,2023-02-18,PICKER_001,"[2, 4, 6, 7, 12, 15, 28]",7,115.88,5.16,56,10,1,MANUAL,1
ROUTE_002157,PLANT09,2024-10-16,PICKER_022,"[1, 2, 3, 4, 7, 8]",6,130.97,5.01,62,10,1,ASTAR,1
ROUTE_002158,PLANT04,2024-10-15,PICKER_027,"[3, 4]",2,48.46,3.87,21,7,1,MANUAL,1
ROUTE_002159,PLANT19,2024-11-13,PICKER_042,"[5, 13, 22, 23]",4,77.33,4.43,52,7,1,ASTAR,0
ROUTE_002160,PLANT11,2024-07-18,PICKER_032,"[1, 2, 4, 5]",4,57.68,1.81,46,2,1,GREEDY,0
ROUTE_002161,PLANT01,2023-09-01,PICKER_041,"[1, 3, 5, 14, 17, 24, 26]",7,119.48,4.0,22,10,1,GREEDY,0
ROUTE_002162,PLANT12,2023-11-12,PICKER_037,"[3, 15, 16, 25]",4,77.26,2.89,52,9,1,GREEDY,0
ROUTE_002163,PLANT11,2023-07-21,PICKER_047,"[1, 2, 4, 5]",4,42.23,3.59,47,10,1,GREEDY,1
ROUTE_002164,PLANT17,2023-02-18,PICKER_040,"[1, 3, 10, 13, 17, 19, 20, 21, 24]",9,168.86,3.91,17,6,1,DIJKSTRA,1
ROUTE_002165,PLANT09,2023-02-20,PICKER_049,"[2, 3, 4, 5, 9, 10]",6,104.87,4.6,12,8,1,MANUAL,0
ROUTE_002166,PLANT12,2023-08-08,PICKER_008,"[4, 6, 11, 14, 17, 19, 20, 21, 23]",9,171.89,4.38,63,10,1,MANUAL,1
ROUTE_002167,PLANT01,2024-11-20,PICKER_011,"[3, 4, 8, 9, 14, 16, 18, 24, 26]",9,126.34,4.91,56,2,1,ASTAR,1
ROUTE_002168,PLANT06,2023-07-23,PICKER_035,"[4, 7, 9, 11, 12, 18, 19, 23, 25, 27]",10,168.68,6.06,13,5,1,DIJKSTRA,1
ROUTE_002169,PLANT01,2023-01-10,PICKER_012,"[2, 3, 5, 6, 7, 8, 15, 20, 24, 26]",10,166.14,5.45,17,3,1,DIJKSTRA,0
ROUTE_002170,PLANT10,2024-05-04,PICKER_005,"[1, 7, 9, 15, 19, 23]",6,100.07,2.62,80,1,1,DIJKSTRA,0
ROUTE_002171,PLANT03,2023-06-24,PICKER_006,"[1, 3, 7, 8, 10, 11]",6,126.06,3.23,6,9,1,MANUAL,0
ROUTE_002172,PLANT06,2024-08-30,PICKER_045,"[9, 10, 17, 25, 27]",5,110.62,4.61,69,1,1,DIJKSTRA,1
ROUTE_002173,PLANT09,2023-12-23,PICKER_002,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",9,184.9,6.59,68,5,1,ASTAR,0
ROUTE_002174,PLANT19,2023-11-30,PICKER_017,"[8, 9, 11, 23]",4,97.88,2.8,42,9,1,ASTAR,1
ROUTE_002175,PLANT17,2023-06-05,PICKER_036,"[13, 14]",2,43.87,3.22,40,1,1,ASTAR,1
ROUTE_002176,PLANT05,2023-02-10,PICKER_019,"[3, 4, 6, 7, 8, 9]",6,97.08,2.79,64,6,1,ASTAR,0
ROUTE_002177,PLANT16,2024-08-25,PICKER_027,"[1, 3, 7, 12]",4,59.4,2.0,50,6,1,MANUAL,1
ROUTE_002178,PLANT14,2023-04-02,PICKER_031,"[1, 5, 6, 13, 14, 21, 22, 26, 28]",9,199.71,5.49,74,4,1,DIJKSTRA,0
ROUTE_002179,PLANT19,2023-11-09,PICKER_020,"[2, 5, 7, 13, 14]",5,72.86,4.1,57,3,1,ASTAR,0
ROUTE_002180,PLANT15,2024-07-27,PICKER_049,"[11, 14, 21, 23]",4,61.66,2.04,56,10,1,GREEDY,1
ROUTE_002181,PLANT07,2024-12-13,PICKER_015,"[1, 6, 8, 11]",4,46.47,2.14,60,1,1,ASTAR,0
ROUTE_002182,PLANT18,2024-10-26,PICKER_020,"[6, 13]",2,50.94,3.28,75,6,1,MANUAL,1
ROUTE_002183,PLANT20,2023-04-23,PICKER_007,"[2, 3, 4]",3,45.13,3.01,36,6,1,GREEDY,0
ROUTE_002184,PLANT16,2024-12-14,PICKER_005,"[2, 3, 5, 6, 10, 11, 13, 15, 16]",9,162.63,3.97,49,10,1,MANUAL,1
ROUTE_002185,PLANT18,2024-12-08,PICKER_001,"[2, 4, 6, 7, 8, 9, 10, 11, 16]",9,114.48,3.43,46,10,1,GREEDY,1
ROUTE_002186,PLANT01,2024-07-02,PICKER_017,"[3, 6, 7, 13, 19, 25]",6,122.23,5.12,34,6,1,DIJKSTRA,0
ROUTE_002187,PLANT03,2024-03-11,PICKER_009,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]",10,156.59,5.12,47,5,1,ASTAR,0
ROUTE_002188,PLANT16,2023-01-19,PICKER_039,"[1, 2, 3, 4, 5, 7, 9, 14, 16]",9,146.23,4.92,39,1,1,GREEDY,0
ROUTE_002189,PLANT04,2024-08-30,PICKER_010,"[1, 4, 6, 9, 13, 14, 15, 16]",8,92.22,2.87,41,2,1,ASTAR,1
ROUTE_002190,PLANT17,2023-11-18,PICKER_003,"[1, 2, 4, 7, 8, 9, 10, 11, 18, 20]",10,150.6,3.56,38,10,1,ASTAR,1
ROUTE_002191,PLANT14,2024-05-23,PICKER_016,"[4, 9, 11, 12, 15, 16, 21, 26, 28]",9,153.54,4.75,35,4,1,MANUAL,0
ROUTE_002192,PLANT09,2023-10-03,PICKER_047,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,164.45,5.1,40,5,1,DIJKSTRA,0
ROUTE_002193,PLANT13,2023-02-25,PICKER_050,"[9, 10]",2,24.47,1.66,12,5,1,GREEDY,0
ROUTE_002194,PLANT08,2024-10-21,PICKER_046,"[4, 14, 20, 25, 29]",5,112.01,3.29,57,8,1,GREEDY,0
ROUTE_002195,PLANT05,2023-09-01,PICKER_029,"[1, 2, 3, 4]",4,91.12,4.12,66,4,1,ASTAR,0
ROUTE_002196,PLANT16,2023-06-22,PICKER_014,"[1, 2, 3, 7, 8, 9, 10, 11, 16]",9,154.44,3.64,16,6,1,MANUAL,0
ROUTE_002197,PLANT04,2023-04-21,PICKER_049,"[2, 4, 6, 10, 14, 15, 16, 17, 18]",9,179.8,4.18,61,10,1,ASTAR,1
ROUTE_002198,PLANT10,2024-12-16,PICKER_037,"[7, 9, 11, 15, 16, 18, 20, 22]",8,131.84,5.35,15,3,1,MANUAL,1
ROUTE_002199,PLANT03,2023-06-16,PICKER_011,"[7, 9, 11]",3,59.21,2.16,43,6,1,ASTAR,0
ROUTE_002200,PLANT06,2023-04-16,PICKER_003,"[1, 2, 4, 6, 8, 17, 26, 28]",8,161.35,6.08,23,3,1,ASTAR,0
ROUTE_002201,PLANT12,2024-10-17,PICKER_007,"[6, 9, 21, 25]",4,48.54,2.27,19,9,1,MANUAL,1
ROUTE_002202,PLANT18,2024-03-04,PICKER_021,"[6, 14]",2,22.71,2.58,57,6,1,DIJKSTRA,1
ROUTE_002203,PLANT16,2023-03-30,PICKER_045,"[1, 3, 6, 7, 8, 11, 16]",7,95.41,4.86,27,9,1,MANUAL,1
ROUTE_002204,PLANT12,2024-12-18,PICKER_037,"[2, 3, 8, 10, 11, 21]",6,104.32,3.66,7,3,1,ASTAR,0
ROUTE_002205,PLANT08,2024-06-08,PICKER_037,"[2, 7, 10, 14, 16, 18, 20, 21, 22, 28]",10,205.19,7.08,35,7,1,MANUAL,1
ROUTE_002206,PLANT06,2023-05-08,PICKER_045,"[3, 9, 26]",3,70.74,3.99,38,1,1,ASTAR,0
ROUTE_002207,PLANT10,2023-12-22,PICKER_016,"[2, 23]",2,46.84,2.11,18,9,1,ASTAR,1
ROUTE_002208,PLANT10,2023-11-20,PICKER_007,"[7, 8, 10, 11, 17, 18, 19, 20, 23, 24]",10,193.68,5.54,25,4,1,DIJKSTRA,1
ROUTE_002209,PLANT13,2023-09-19,PICKER_023,"[6, 7, 8, 9]",4,80.88,2.64,23,1,1,ASTAR,0
ROUTE_002210,PLANT07,2023-12-31,PICKER_039,"[7, 10]",2,32.4,1.91,78,2,1,GREEDY,1
ROUTE_002211,PLANT05,2024-02-11,PICKER_036,"[1, 2, 3, 4, 6]",5,81.16,4.62,24,3,1,ASTAR,0
ROUTE_002212,PLANT14,2024-06-05,PICKER_027,"[7, 10, 13, 19, 23, 24, 27, 29]",8,124.0,4.51,76,2,1,MANUAL,1
ROUTE_002213,PLANT14,2023-05-24,PICKER_007,"[2, 4, 7, 8, 15, 16, 20, 21, 22, 29]",10,189.29,5.35,70,8,1,ASTAR,1
ROUTE_002214,PLANT14,2023-01-30,PICKER_010,"[4, 13, 19, 29]",4,80.33,2.29,79,7,1,ASTAR,1
ROUTE_002215,PLANT20,2023-10-27,PICKER_045,"[1, 2, 4, 5, 6, 7]",6,110.3,4.74,59,9,1,ASTAR,0
ROUTE_002216,PLANT10,2024-05-30,PICKER_003,"[12, 15]",2,37.57,1.68,30,5,1,ASTAR,0
ROUTE_002217,PLANT12,2023-09-17,PICKER_040,"[1, 3, 7, 11, 19, 25]",6,112.01,3.44,50,6,1,DIJKSTRA,0
ROUTE_002218,PLANT10,2024-02-03,PICKER_031,"[3, 20]",2,43.0,2.05,26,6,1,GREEDY,0
ROUTE_002219,PLANT14,2024-07-04,PICKER_032,"[2, 4, 5, 8, 9, 13, 20, 21, 22, 28]",10,145.05,4.85,20,6,1,ASTAR,0
ROUTE_002220,PLANT11,2024-05-19,PICKER_047,"[1, 2, 4]",3,66.39,2.3,74,6,1,GREEDY,1
ROUTE_002221,PLANT17,2024-05-14,PICKER_029,"[4, 11, 12, 14, 16]",5,63.9,4.14,26,7,1,GREEDY,0
ROUTE_002222,PLANT19,2023-11-25,PICKER_022,"[4, 14, 15, 19]",4,59.53,3.35,50,1,1,MANUAL,0
ROUTE_002223,PLANT04,2024-08-04,PICKER_018,"[2, 3, 4, 5, 10, 11, 12, 13, 17, 18]",10,181.53,4.67,10,2,1,GREEDY,0
ROUTE_002224,PLANT12,2024-11-29,PICKER_016,"[2, 4, 8, 9, 12, 14, 17, 19, 23, 24]",10,186.85,5.37,34,4,1,DIJKSTRA,1
ROUTE_002225,PLANT15,2024-03-31,PICKER_014,"[4, 5, 10, 11, 12, 24]",6,102.62,3.51,14,7,1,MANUAL,0
ROUTE_002226,PLANT07,2023-01-24,PICKER_006,"[1, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,170.18,6.38,59,6,1,GREEDY,0
ROUTE_002227,PLANT06,2023-08-28,PICKER_009,"[2, 7, 13, 15, 17, 18, 20, 23, 25, 28]",10,217.29,5.18,69,3,1,DIJKSTRA,1
ROUTE_002228,PLANT13,2024-04-23,PICKER_008,"[1, 2, 4, 5]",4,69.19,4.27,74,5,1,DIJKSTRA,0
ROUTE_002229,PLANT15,2023-04-19,PICKER_039,"[3, 14, 17]",3,32.67,2.97,41,7,1,GREEDY,1
ROUTE_002230,PLANT19,2024-06-16,PICKER_016,"[5, 8, 14, 17, 18, 19, 23]",7,104.02,4.12,8,5,1,DIJKSTRA,0
ROUTE_002231,PLANT15,2023-04-10,PICKER_008,"[6, 8, 9, 11, 13, 19, 21, 22]",8,136.75,4.06,69,9,1,DIJKSTRA,0
ROUTE_002232,PLANT05,2023-04-07,PICKER_032,"[2, 3, 9]",3,38.89,2.41,16,2,1,ASTAR,1
ROUTE_002233,PLANT08,2024-04-20,PICKER_005,"[5, 8, 21, 22, 25]",5,104.9,4.26,5,4,1,MANUAL,1
ROUTE_002234,PLANT15,2023-06-07,PICKER_032,"[3, 7, 9, 11, 12, 13, 16, 17, 22]",9,138.26,5.63,52,10,1,GREEDY,0
ROUTE_002235,PLANT07,2024-06-07,PICKER_022,"[1, 2, 3, 6, 7, 8, 9, 11, 12]",9,170.93,4.21,48,6,1,MANUAL,0
ROUTE_002236,PLANT20,2024-10-14,PICKER_022,"[6, 7]",2,25.54,2.15,30,2,1,DIJKSTRA,0
ROUTE_002237,PLANT07,2024-11-05,PICKER_004,"[1, 2, 10]",3,71.66,4.01,51,4,1,DIJKSTRA,0
ROUTE_002238,PLANT04,2024-09-10,PICKER_041,"[8, 11, 15, 20]",4,66.2,4.3,20,5,1,ASTAR,1
ROUTE_002239,PLANT04,2024-02-02,PICKER_017,"[1, 2, 5, 9, 10, 11, 17]",7,94.78,4.52,70,4,1,MANUAL,1
ROUTE_002240,PLANT10,2023-10-21,PICKER_004,"[3, 6, 9, 11, 14, 15, 17, 18]",8,118.56,5.3,24,3,1,MANUAL,0
ROUTE_002241,PLANT10,2024-02-08,PICKER_024,"[1, 2, 10, 12, 15, 18, 22]",7,135.69,4.28,66,6,1,MANUAL,1
ROUTE_002242,PLANT08,2024-11-08,PICKER_005,"[13, 14, 15, 18, 19, 20]",6,110.7,4.94,14,5,1,ASTAR,1
ROUTE_002243,PLANT12,2024-03-03,PICKER_006,"[2, 3, 9, 14, 15, 16, 20, 21, 24]",9,151.64,5.46,6,9,1,MANUAL,1
ROUTE_002244,PLANT02,2024-07-08,PICKER_023,"[2, 4, 6]",3,60.23,4.19,50,8,1,ASTAR,0
ROUTE_002245,PLANT09,2023-07-02,PICKER_041,"[1, 2, 3, 4, 6, 7, 9, 10]",8,153.99,5.28,8,10,1,ASTAR,1
ROUTE_002246,PLANT08,2024-07-26,PICKER_044,"[16, 19, 27]",3,72.87,3.54,32,5,1,ASTAR,0
ROUTE_002247,PLANT07,2023-10-13,PICKER_005,"[1, 2, 3, 4, 6, 9, 10, 12]",8,112.82,2.84,24,3,1,GREEDY,0
ROUTE_002248,PLANT18,2024-01-21,PICKER_049,"[4, 6]",2,30.94,1.47,68,4,1,ASTAR,1
ROUTE_002249,PLANT19,2023-12-14,PICKER_008,"[6, 14, 15, 20]",4,53.74,3.33,6,9,1,GREEDY,1
ROUTE_002250,PLANT02,2023-04-29,PICKER_007,"[1, 2, 3, 4]",4,77.37,4.54,78,1,1,MANUAL,1
ROUTE_002251,PLANT12,2024-09-19,PICKER_045,"[9, 15]",2,29.37,3.08,58,9,1,DIJKSTRA,0
ROUTE_002252,PLANT18,2024-03-15,PICKER_029,"[1, 5, 7, 8, 9, 10, 13]",7,120.91,3.65,78,4,1,MANUAL,1
ROUTE_002253,PLANT07,2024-10-26,PICKER_038,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11]",10,141.37,5.75,67,2,1,ASTAR,0
ROUTE_002254,PLANT18,2023-02-10,PICKER_025,"[11, 13, 16]",3,52.26,2.63,30,5,1,GREEDY,0
ROUTE_002255,PLANT11,2023-12-18,PICKER_017,"[1, 2, 3, 4, 5]",5,73.95,4.4,56,7,1,DIJKSTRA,1
ROUTE_002256,PLANT20,2024-07-13,PICKER_011,"[1, 3, 5, 7]",4,63.36,3.19,80,10,1,GREEDY,1
ROUTE_002257,PLANT17,2023-10-04,PICKER_047,"[5, 14, 22, 23, 24]",5,99.45,2.93,14,9,1,GREEDY,0
ROUTE_002258,PLANT04,2024-12-06,PICKER_024,"[4, 9, 10, 11, 12, 15, 18, 19]",8,169.18,4.27,72,3,1,ASTAR,0
ROUTE_002259,PLANT14,2024-01-12,PICKER_009,"[1, 4, 14, 18, 19, 23, 25, 26, 28]",9,206.79,7.07,34,1,1,DIJKSTRA,1
ROUTE_002260,PLANT11,2023-07-09,PICKER_036,"[1, 2]",2,27.45,2.33,45,5,1,MANUAL,1
ROUTE_002261,PLANT05,2023-11-25,PICKER_039,"[1, 2, 3, 4, 5, 8, 9]",7,82.45,4.21,11,6,1,GREEDY,0
ROUTE_002262,PLANT08,2023-12-14,PICKER_047,"[1, 2, 7, 10, 12, 13, 14, 15, 16, 21]",10,177.48,6.3,60,5,1,MANUAL,0
