Plant_Code,Product_ID
PLANT20,PROD_1700762
PLANT15,PROD_1700763
PLANT12,PROD_1700763
PLANT05,PROD_1700764
PLANT14,PROD_1700764
PLANT07,PROD_1700765
PLANT03,PROD_1700765
PLANT04,PROD_1700765
PLANT05,PROD_1700765
PLANT19,PROD_1700766
PLANT12,PROD_1700767
PLANT14,PROD_1700767
PLANT11,PROD_1700767
PLANT05,PROD_1700767
PLANT09,PROD_1700768
PLANT03,PROD_1700768
PLANT18,PROD_1700769
PLANT10,PROD_1700769
PLANT10,PROD_1700770
PLANT17,PROD_1700771
PLANT20,PROD_1700771
PLANT13,PROD_1700772
PLANT10,PROD_1700772
PLANT08,PROD_1700773
PLANT13,PROD_1700774
PLANT04,PROD_1700774
PLANT08,PROD_1700774
PLANT16,PROD_1700774
PLANT17,PROD_1700775
PLANT12,PROD_1700776
PLANT05,PROD_1700777
PLANT13,PROD_1700777
PLANT14,PROD_1700777
PLANT18,PROD_1700778
PLANT06,PROD_1700778
PLANT16,PROD_1700778
PLANT01,PROD_1700779
PLANT01,PROD_1700780
PLANT07,PROD_1700781
PLANT02,PROD_1700781
PLANT19,PROD_1700781
PLANT17,PROD_1700782
PLANT10,PROD_1700782
PLANT20,PROD_1700782
PLANT14,PROD_1700782
PLANT13,PROD_1700783
PLANT03,PROD_1700783
PLANT18,PROD_1700783
PLANT05,PROD_1700783
PLANT03,PROD_1700784
PLANT10,PROD_1700784
PLANT20,PROD_1700784
PLANT05,PROD_1700785
PLANT18,PROD_1700785
PLANT13,PROD_1700786
PLANT19,PROD_1700786
PLANT03,PROD_1700786
PLANT14,PROD_1700787
PLANT08,PROD_1700787
PLANT02,PROD_1700787
PLANT03,PROD_1700788
PLANT14,PROD_1700788
PLANT15,PROD_1700789
PLANT10,PROD_1700790
PLANT04,PROD_1700791
PLANT01,PROD_1700791
PLANT01,PROD_1700792
PLANT06,PROD_1700792
PLANT12,PROD_1700793
PLANT17,PROD_1700793
PLANT19,PROD_1700793
PLANT09,PROD_1700793
PLANT12,PROD_1700794
PLANT05,PROD_1700794
PLANT04,PROD_1700795
PLANT01,PROD_1700795
PLANT11,PROD_1700795
PLANT09,PROD_1700796
PLANT17,PROD_1700796
PLANT03,PROD_1700796
PLANT20,PROD_1700796
PLANT16,PROD_1700797
PLANT17,PROD_1700798
PLANT12,PROD_1700798
PLANT02,PROD_1700798
PLANT16,PROD_1700798
PLANT12,PROD_1700799
PLANT06,PROD_1700799
PLANT04,PROD_1700800
PLANT19,PROD_1700800
PLANT20,PROD_1700800
PLANT17,PROD_1700801
PLANT01,PROD_1700801
PLANT01,PROD_1700802
PLANT02,PROD_1700803
PLANT16,PROD_1700803
PLANT13,PROD_1700804
PLANT05,PROD_1700804
PLANT06,PROD_1700804
PLANT18,PROD_1700805
PLANT08,PROD_1700806
PLANT11,PROD_1700806
PLANT20,PROD_1700806
PLANT14,PROD_1700806
PLANT09,PROD_1700807
PLANT03,PROD_1700807
PLANT12,PROD_1700807
PLANT17,PROD_1700808
PLANT06,PROD_1700809
PLANT17,PROD_1700810
PLANT02,PROD_1700810
PLANT03,PROD_1700811
PLANT15,PROD_1700811
PLANT10,PROD_1700811
PLANT18,PROD_1700811
PLANT03,PROD_1700812
PLANT18,PROD_1700812
PLANT15,PROD_1700812
PLANT12,PROD_1700813
PLANT10,PROD_1700814
PLANT19,PROD_1700814
PLANT20,PROD_1700815
PLANT08,PROD_1700815
PLANT15,PROD_1700815
PLANT19,PROD_1700816
PLANT16,PROD_1700816
PLANT07,PROD_1700816
PLANT05,PROD_1700817
PLANT01,PROD_1700817
PLANT01,PROD_1700818
PLANT08,PROD_1700818
PLANT18,PROD_1700818
PLANT12,PROD_1700818
PLANT11,PROD_1700819
PLANT13,PROD_1700820
PLANT04,PROD_1700821
PLANT07,PROD_1700821
PLANT17,PROD_1700821
PLANT14,PROD_1700822
PLANT16,PROD_1700822
PLANT05,PROD_1700823
PLANT03,PROD_1700824
PLANT02,PROD_1700824
PLANT08,PROD_1700824
PLANT12,PROD_1700825
PLANT15,PROD_1700825
PLANT03,PROD_1700825
PLANT04,PROD_1700825
PLANT13,PROD_1700826
PLANT03,PROD_1700826
PLANT14,PROD_1700827
PLANT08,PROD_1700828
PLANT10,PROD_1700828
PLANT11,PROD_1700829
PLANT13,PROD_1700829
PLANT20,PROD_1700829
PLANT15,PROD_1700830
PLANT09,PROD_1700830
PLANT08,PROD_1700830
PLANT07,PROD_1700831
PLANT19,PROD_1700832
PLANT04,PROD_1700832
PLANT04,PROD_1700833
PLANT06,PROD_1700833
PLANT15,PROD_1700834
PLANT11,PROD_1700834
PLANT14,PROD_1700834
PLANT04,PROD_1700834
PLANT07,PROD_1700835
PLANT15,PROD_1700835
PLANT10,PROD_1700835
PLANT09,PROD_1700836
PLANT04,PROD_1700836
PLANT03,PROD_1700836
PLANT06,PROD_1700836
PLANT20,PROD_1700837
PLANT02,PROD_1700837
PLANT07,PROD_1700837
PLANT05,PROD_1700838
PLANT03,PROD_1700838
PLANT08,PROD_1700838
PLANT13,PROD_1700839
PLANT17,PROD_1700839
PLANT02,PROD_1700839
PLANT09,PROD_1700840
PLANT06,PROD_1700840
PLANT01,PROD_1700840
PLANT15,PROD_1700841
PLANT18,PROD_1700841
PLANT19,PROD_1700841
PLANT08,PROD_1700841
PLANT15,PROD_1700842
PLANT05,PROD_1700843
PLANT01,PROD_1700844
PLANT08,PROD_1700845
PLANT07,PROD_1700846
PLANT13,PROD_1700846
PLANT03,PROD_1700847
PLANT19,PROD_1700847
PLANT09,PROD_1700847
PLANT01,PROD_1700848
PLANT07,PROD_1700849
PLANT05,PROD_1700850
PLANT03,PROD_1700850
PLANT11,PROD_1700850
PLANT04,PROD_1700850
PLANT15,PROD_1700851
PLANT06,PROD_1700852
PLANT13,PROD_1700853
PLANT16,PROD_1700853
PLANT01,PROD_1700853
PLANT20,PROD_1700853
PLANT06,PROD_1700854
PLANT12,PROD_1700854
PLANT07,PROD_1700854
PLANT20,PROD_1700854
PLANT09,PROD_1700855
PLANT15,PROD_1700855
PLANT05,PROD_1700855
PLANT20,PROD_1700856
PLANT10,PROD_1700857
PLANT16,PROD_1700857
PLANT18,PROD_1700858
PLANT16,PROD_1700858
PLANT02,PROD_1700858
PLANT03,PROD_1700858
PLANT13,PROD_1700859
PLANT05,PROD_1700859
PLANT14,PROD_1700859
PLANT17,PROD_1700860
PLANT08,PROD_1700860
PLANT13,PROD_1700861
PLANT16,PROD_1700862
PLANT18,PROD_1700862
PLANT20,PROD_1700862
PLANT19,PROD_1700863
PLANT17,PROD_1700863
PLANT11,PROD_1700863
PLANT09,PROD_1700864
PLANT06,PROD_1700864
PLANT01,PROD_1700864
PLANT11,PROD_1700864
PLANT01,PROD_1700865
PLANT09,PROD_1700865
PLANT16,PROD_1700866
PLANT19,PROD_1700867
PLANT08,PROD_1700867
PLANT06,PROD_1700867
PLANT08,PROD_1700868
PLANT09,PROD_1700869
PLANT18,PROD_1700869
PLANT08,PROD_1700870
PLANT12,PROD_1700871
PLANT06,PROD_1700871
PLANT19,PROD_1700871
PLANT08,PROD_1700871
PLANT12,PROD_1700872
PLANT19,PROD_1700872
PLANT01,PROD_1700872
PLANT19,PROD_1700873
PLANT20,PROD_1700873
PLANT05,PROD_1700873
PLANT16,PROD_1700874
PLANT18,PROD_1700874
PLANT06,PROD_1700875
PLANT16,PROD_1700875
PLANT02,PROD_1700875
PLANT02,PROD_1700876
PLANT20,PROD_1700877
PLANT08,PROD_1700877
PLANT17,PROD_1700878
PLANT01,PROD_1700879
PLANT11,PROD_1700879
PLANT07,PROD_1700879
PLANT05,PROD_1700879
PLANT06,PROD_1700880
PLANT11,PROD_1700880
PLANT02,PROD_1700880
PLANT05,PROD_1700881
PLANT04,PROD_1700882
PLANT17,PROD_1700882
PLANT03,PROD_1700883
PLANT12,PROD_1700883
PLANT13,PROD_1700883
PLANT11,PROD_1700884
PLANT11,PROD_1700885
PLANT05,PROD_1700885
PLANT06,PROD_1700885
PLANT16,PROD_1700886
PLANT11,PROD_1700886
PLANT06,PROD_1700886
PLANT12,PROD_1700886
PLANT19,PROD_1700887
PLANT06,PROD_1700887
PLANT10,PROD_1700888
PLANT20,PROD_1700888
PLANT05,PROD_1700888
PLANT06,PROD_1700888
PLANT19,PROD_1700889
PLANT19,PROD_1700890
PLANT02,PROD_1700890
PLANT06,PROD_1700890
PLANT11,PROD_1700890
PLANT19,PROD_1700891
PLANT04,PROD_1700891
PLANT05,PROD_1700892
PLANT11,PROD_1700892
PLANT03,PROD_1700892
PLANT08,PROD_1700892
PLANT11,PROD_1700893
PLANT06,PROD_1700893
PLANT03,PROD_1700893
PLANT15,PROD_1700894
PLANT01,PROD_1700894
PLANT09,PROD_1700894
PLANT08,PROD_1700895
PLANT03,PROD_1700895
PLANT09,PROD_1700896
PLANT04,PROD_1700896
PLANT01,PROD_1700896
PLANT13,PROD_1700897
PLANT14,PROD_1700898
PLANT06,PROD_1700898
PLANT20,PROD_1700898
PLANT16,PROD_1700898
PLANT12,PROD_1700899
PLANT18,PROD_1700899
PLANT13,PROD_1700899
PLANT04,PROD_1700899
PLANT19,PROD_1700900
PLANT08,PROD_1700900
PLANT06,PROD_1700900
PLANT15,PROD_1700900
PLANT02,PROD_1700901
PLANT01,PROD_1700902
PLANT11,PROD_1700902
PLANT09,PROD_1700902
PLANT03,PROD_1700903
PLANT06,PROD_1700904
PLANT13,PROD_1700904
PLANT20,PROD_1700904
PLANT18,PROD_1700905
PLANT11,PROD_1700906
PLANT01,PROD_1700907
PLANT14,PROD_1700907
PLANT06,PROD_1700907
PLANT19,PROD_1700907
PLANT02,PROD_1700908
PLANT04,PROD_1700908
PLANT07,PROD_1700909
PLANT20,PROD_1700909
PLANT14,PROD_1700909
PLANT10,PROD_1700910
PLANT20,PROD_1700910
PLANT08,PROD_1700910
PLANT02,PROD_1700911
PLANT19,PROD_1700912
PLANT18,PROD_1700912
PLANT16,PROD_1700912
PLANT05,PROD_1700912
PLANT12,PROD_1700913
PLANT14,PROD_1700914
PLANT10,PROD_1700915
PLANT07,PROD_1700916
PLANT04,PROD_1700916
PLANT01,PROD_1700916
PLANT20,PROD_1700916
PLANT10,PROD_1700917
PLANT03,PROD_1700917
PLANT04,PROD_1700918
PLANT10,PROD_1700918
PLANT13,PROD_1700918
PLANT16,PROD_1700918
PLANT09,PROD_1700919
PLANT03,PROD_1700919
PLANT18,PROD_1700919
PLANT13,PROD_1700919
PLANT12,PROD_1700920
PLANT13,PROD_1700920
PLANT06,PROD_1700921
PLANT15,PROD_1700921
PLANT02,PROD_1700921
PLANT15,PROD_1700922
PLANT20,PROD_1700922
PLANT09,PROD_1700922
PLANT09,PROD_1700923
PLANT19,PROD_1700923
PLANT05,PROD_1700924
PLANT03,PROD_1700925
PLANT18,PROD_1700926
PLANT14,PROD_1700926
PLANT08,PROD_1700926
PLANT13,PROD_1700927
PLANT18,PROD_1700928
PLANT16,PROD_1700928
PLANT08,PROD_1700928
PLANT19,PROD_1700928
PLANT03,PROD_1700929
PLANT13,PROD_1700929
PLANT02,PROD_1700929
PLANT04,PROD_1700930
PLANT15,PROD_1700930
PLANT06,PROD_1700931
PLANT07,PROD_1700931
PLANT05,PROD_1700932
PLANT02,PROD_1700932
PLANT03,PROD_1700933
PLANT14,PROD_1700933
PLANT07,PROD_1700933
PLANT05,PROD_1700933
PLANT11,PROD_1700934
PLANT03,PROD_1700934
PLANT19,PROD_1700934
PLANT18,PROD_1700935
PLANT13,PROD_1700935
PLANT20,PROD_1700935
PLANT11,PROD_1700935
PLANT17,PROD_1700936
PLANT15,PROD_1700936
PLANT01,PROD_1700936
PLANT04,PROD_1700937
PLANT14,PROD_1700937
PLANT05,PROD_1700937
PLANT18,PROD_1700937
PLANT04,PROD_1700938
PLANT10,PROD_1700939
PLANT14,PROD_1700940
PLANT09,PROD_1700940
PLANT13,PROD_1700940
PLANT19,PROD_1700941
PLANT16,PROD_1700941
PLANT02,PROD_1700941
PLANT06,PROD_1700941
PLANT13,PROD_1700942
PLANT05,PROD_1700942
PLANT20,PROD_1700942
PLANT13,PROD_1700943
PLANT08,PROD_1700944
PLANT02,PROD_1700944
PLANT16,PROD_1700944
PLANT12,PROD_1700945
PLANT01,PROD_1700945
PLANT11,PROD_1700945
PLANT10,PROD_1700946
PLANT09,PROD_1700946
PLANT16,PROD_1700946
PLANT08,PROD_1700947
PLANT10,PROD_1700948
PLANT15,PROD_1700948
PLANT09,PROD_1700949
PLANT14,PROD_1700949
PLANT03,PROD_1700949
PLANT15,PROD_1700950
PLANT07,PROD_1700950
PLANT16,PROD_1700951
PLANT17,PROD_1700951
PLANT12,PROD_1700951
PLANT02,PROD_1700951
PLANT03,PROD_1700952
PLANT10,PROD_1700952
PLANT05,PROD_1700953
PLANT17,PROD_1700953
PLANT01,PROD_1700953
PLANT06,PROD_1700953
PLANT07,PROD_1700954
PLANT02,PROD_1700954
PLANT02,PROD_1700955
PLANT15,PROD_1700955
PLANT12,PROD_1700956
PLANT09,PROD_1700957
PLANT12,PROD_1700957
PLANT17,PROD_1700958
PLANT13,PROD_1700958
PLANT04,PROD_1700958
PLANT01,PROD_1700958
PLANT12,PROD_1700959
PLANT16,PROD_1700959
PLANT06,PROD_1700960
PLANT16,PROD_1700960
PLANT18,PROD_1700960
PLANT12,PROD_1700960
PLANT06,PROD_1700961
PLANT09,PROD_1700961
PLANT03,PROD_1700961
PLANT01,PROD_1700962
PLANT13,PROD_1700962
PLANT02,PROD_1700962
PLANT19,PROD_1700963
PLANT07,PROD_1700963
PLANT08,PROD_1700964
PLANT07,PROD_1700964
PLANT14,PROD_1700965
PLANT17,PROD_1700965
PLANT01,PROD_1700965
PLANT16,PROD_1700966
PLANT06,PROD_1700967
PLANT01,PROD_1700967
PLANT09,PROD_1700968
PLANT10,PROD_1700968
PLANT14,PROD_1700969
PLANT13,PROD_1700969
PLANT12,PROD_1700969
PLANT09,PROD_1700970
PLANT07,PROD_1700970
PLANT15,PROD_1700970
PLANT10,PROD_1700970
PLANT19,PROD_1700971
PLANT04,PROD_1700971
PLANT01,PROD_1700971
PLANT17,PROD_1700971
PLANT18,PROD_1700972
PLANT10,PROD_1700972
PLANT19,PROD_1700972
PLANT16,PROD_1700973
PLANT11,PROD_1700974
PLANT11,PROD_1700975
PLANT09,PROD_1700975
PLANT19,PROD_1700975
PLANT07,PROD_1700976
PLANT05,PROD_1700976
PLANT17,PROD_1700976
PLANT02,PROD_1700977
PLANT13,PROD_1700977
PLANT05,PROD_1700978
PLANT01,PROD_1700978
PLANT16,PROD_1700978
PLANT09,PROD_1700979
PLANT14,PROD_1700979
PLANT13,PROD_1700979
PLANT02,PROD_1700980
PLANT19,PROD_1700980
PLANT07,PROD_1700980
PLANT11,PROD_1700980
PLANT18,PROD_1700981
PLANT16,PROD_1700981
PLANT17,PROD_1700982
PLANT10,PROD_1700982
PLANT06,PROD_1700982
PLANT10,PROD_1700983
PLANT04,PROD_1700983
PLANT05,PROD_1700984
PLANT09,PROD_1700984
PLANT18,PROD_1700984
PLANT06,PROD_1700984
PLANT03,PROD_1700985
PLANT08,PROD_1700985
PLANT12,PROD_1700985
PLANT10,PROD_1700986
PLANT14,PROD_1700986
PLANT12,PROD_1700987
PLANT09,PROD_1700987
PLANT10,PROD_1700987
PLANT04,PROD_1700988
PLANT16,PROD_1700988
PLANT02,PROD_1700988
PLANT03,PROD_1700988
PLANT07,PROD_1700989
PLANT17,PROD_1700989
PLANT04,PROD_1700989
PLANT13,PROD_1700989
PLANT14,PROD_1700990
PLANT02,PROD_1700990
PLANT05,PROD_1700990
PLANT07,PROD_1700991
PLANT11,PROD_1700991
PLANT19,PROD_1700992
PLANT15,PROD_1700992
PLANT05,PROD_1700992
PLANT11,PROD_1700992
PLANT03,PROD_1700993
PLANT16,PROD_1700993
PLANT06,PROD_1700994
PLANT11,PROD_1700994
PLANT02,PROD_1700994
PLANT15,PROD_1700995
PLANT07,PROD_1700996
PLANT06,PROD_1700996
PLANT19,PROD_1700996
PLANT03,PROD_1700997
PLANT05,PROD_1700997
PLANT14,PROD_1700997
PLANT18,PROD_1700997
PLANT14,PROD_1700998
PLANT16,PROD_1700998
PLANT13,PROD_1700998
PLANT01,PROD_1700998
PLANT18,PROD_1700999
PLANT12,PROD_1701000
PLANT01,PROD_1701000
PLANT17,PROD_1701001
PLANT07,PROD_1701001
PLANT01,PROD_1701001
PLANT08,PROD_1701002
PLANT12,PROD_1701003
PLANT10,PROD_1701003
PLANT04,PROD_1701004
PLANT13,PROD_1701004
PLANT06,PROD_1701005
PLANT03,PROD_1701005
PLANT02,PROD_1701005
PLANT10,PROD_1701006
PLANT15,PROD_1701006
PLANT17,PROD_1701006
PLANT14,PROD_1701007
PLANT05,PROD_1701007
PLANT11,PROD_1701007
PLANT12,PROD_1701008
PLANT07,PROD_1701008
PLANT06,PROD_1701008
PLANT13,PROD_1701008
PLANT08,PROD_1701009
PLANT05,PROD_1701010
PLANT07,PROD_1701010
PLANT19,PROD_1701011
PLANT04,PROD_1701012
PLANT12,PROD_1701012
PLANT13,PROD_1701013
PLANT18,PROD_1701014
PLANT02,PROD_1701014
PLANT19,PROD_1701014
PLANT01,PROD_1701015
PLANT04,PROD_1701016
PLANT15,PROD_1701017
PLANT13,PROD_1701017
PLANT04,PROD_1701017
PLANT09,PROD_1701017
PLANT05,PROD_1701018
PLANT07,PROD_1701018
PLANT01,PROD_1701018
PLANT10,PROD_1701018
PLANT04,PROD_1701019
PLANT17,PROD_1701019
PLANT09,PROD_1701019
PLANT05,PROD_1701019
PLANT04,PROD_1701020
PLANT17,PROD_1701020
PLANT20,PROD_1701020
PLANT10,PROD_1701020
PLANT04,PROD_1701021
PLANT07,PROD_1701022
PLANT20,PROD_1701022
PLANT09,PROD_1701022
PLANT17,PROD_1701022
PLANT12,PROD_1701023
PLANT14,PROD_1701023
PLANT06,PROD_1701024
PLANT02,PROD_1701024
PLANT18,PROD_1701024
PLANT07,PROD_1701025
PLANT16,PROD_1701025
PLANT11,PROD_1701025
PLANT08,PROD_1701025
PLANT01,PROD_1701026
PLANT04,PROD_1701027
PLANT05,PROD_1701028
PLANT03,PROD_1701028
PLANT17,PROD_1701028
PLANT19,PROD_1701028
PLANT09,PROD_1701029
PLANT15,PROD_1701030
PLANT10,PROD_1701030
PLANT15,PROD_1701031
PLANT02,PROD_1701031
PLANT04,PROD_1701031
PLANT02,PROD_1701032
PLANT10,PROD_1701032
PLANT11,PROD_1701033
PLANT14,PROD_1701033
PLANT04,PROD_1701033
PLANT02,PROD_1701034
PLANT05,PROD_1701035
PLANT11,PROD_1701036
PLANT12,PROD_1701036
PLANT20,PROD_1701037
PLANT09,PROD_1701037
PLANT03,PROD_1701037
PLANT12,PROD_1701037
PLANT06,PROD_1701038
PLANT04,PROD_1701038
PLANT13,PROD_1701038
PLANT15,PROD_1701039
PLANT09,PROD_1701039
PLANT13,PROD_1701039
PLANT16,PROD_1701039
PLANT06,PROD_1701040
PLANT04,PROD_1701040
PLANT05,PROD_1701040
PLANT02,PROD_1701040
PLANT04,PROD_1701041
PLANT14,PROD_1701041
PLANT19,PROD_1701042
PLANT15,PROD_1701042
PLANT06,PROD_1701042
PLANT13,PROD_1701042
PLANT20,PROD_1701043
PLANT01,PROD_1701043
PLANT05,PROD_1701043
PLANT16,PROD_1701044
PLANT04,PROD_1701044
PLANT14,PROD_1701044
PLANT15,PROD_1701044
PLANT03,PROD_1701045
PLANT11,PROD_1701046
PLANT01,PROD_1701046
PLANT17,PROD_1701046
PLANT11,PROD_1701047
PLANT17,PROD_1701047
PLANT14,PROD_1701048
PLANT16,PROD_1701049
PLANT12,PROD_1701049
PLANT05,PROD_1701050
PLANT18,PROD_1701050
PLANT02,PROD_1701050
PLANT01,PROD_1701050
PLANT17,PROD_1701051
PLANT16,PROD_1701051
PLANT06,PROD_1701052
PLANT03,PROD_1701052
PLANT16,PROD_1701052
PLANT11,PROD_1701052
PLANT11,PROD_1701053
PLANT09,PROD_1701053
PLANT17,PROD_1701054
PLANT18,PROD_1701055
PLANT13,PROD_1701055
PLANT08,PROD_1701056
PLANT03,PROD_1701056
PLANT15,PROD_1701056
PLANT18,PROD_1701056
PLANT03,PROD_1701057
PLANT16,PROD_1701057
PLANT15,PROD_1701057
PLANT11,PROD_1701057
PLANT16,PROD_1701058
PLANT04,PROD_1701059
PLANT14,PROD_1701060
PLANT02,PROD_1701060
PLANT18,PROD_1701060
PLANT01,PROD_1701060
PLANT20,PROD_1701061
PLANT17,PROD_1701062
PLANT18,PROD_1701062
PLANT07,PROD_1701062
PLANT11,PROD_1701063
PLANT12,PROD_1701063
PLANT02,PROD_1701063
PLANT08,PROD_1701063
PLANT11,PROD_1701064
PLANT18,PROD_1701064
PLANT16,PROD_1701064
PLANT12,PROD_1701064
PLANT04,PROD_1701065
PLANT20,PROD_1701065
PLANT08,PROD_1701065
PLANT01,PROD_1701065
PLANT12,PROD_1701066
PLANT10,PROD_1701066
PLANT18,PROD_1701066
PLANT04,PROD_1701067
PLANT02,PROD_1701067
PLANT06,PROD_1701067
PLANT05,PROD_1701068
PLANT14,PROD_1701068
PLANT04,PROD_1701068
PLANT09,PROD_1701068
PLANT07,PROD_1701069
PLANT04,PROD_1701069
PLANT07,PROD_1701070
PLANT15,PROD_1701070
PLANT20,PROD_1701070
PLANT11,PROD_1701070
PLANT14,PROD_1701071
PLANT19,PROD_1701072
PLANT15,PROD_1701073
PLANT19,PROD_1701074
PLANT17,PROD_1701074
PLANT05,PROD_1701074
PLANT16,PROD_1701074
PLANT17,PROD_1701075
PLANT18,PROD_1701076
PLANT19,PROD_1701077
PLANT16,PROD_1701077
PLANT17,PROD_1701077
PLANT06,PROD_1701077
PLANT05,PROD_1701078
PLANT04,PROD_1701078
PLANT20,PROD_1701079
PLANT11,PROD_1701079
PLANT17,PROD_1701079
PLANT13,PROD_1701079
PLANT20,PROD_1701080
PLANT08,PROD_1701080
PLANT09,PROD_1701080
PLANT13,PROD_1701080
PLANT10,PROD_1701081
PLANT15,PROD_1701081
PLANT05,PROD_1701081
PLANT14,PROD_1701082
PLANT17,PROD_1701082
PLANT18,PROD_1701083
PLANT11,PROD_1701083
PLANT20,PROD_1701083
PLANT07,PROD_1701084
PLANT20,PROD_1701084
PLANT12,PROD_1701085
PLANT05,PROD_1701085
PLANT06,PROD_1701085
PLANT04,PROD_1701086
PLANT12,PROD_1701086
PLANT18,PROD_1701086
PLANT19,PROD_1701087
PLANT20,PROD_1701087
PLANT14,PROD_1701087
PLANT10,PROD_1701087
PLANT01,PROD_1701088
PLANT17,PROD_1701088
PLANT04,PROD_1701088
PLANT20,PROD_1701088
PLANT05,PROD_1701089
PLANT02,PROD_1701089
PLANT19,PROD_1701089
PLANT07,PROD_1701089
PLANT06,PROD_1701090
PLANT10,PROD_1701090
PLANT09,PROD_1701090
PLANT02,PROD_1701091
PLANT10,PROD_1701091
PLANT18,PROD_1701092
PLANT02,PROD_1701092
PLANT15,PROD_1701093
PLANT04,PROD_1701093
PLANT18,PROD_1701093
PLANT18,PROD_1701094
PLANT13,PROD_1701094
PLANT17,PROD_1701095
PLANT10,PROD_1701095
PLANT13,PROD_1701096
PLANT14,PROD_1701097
PLANT11,PROD_1701097
PLANT18,PROD_1701097
PLANT02,PROD_1701097
PLANT09,PROD_1701098
PLANT20,PROD_1701099
PLANT15,PROD_1701099
PLANT12,PROD_1701100
PLANT19,PROD_1701100
PLANT07,PROD_1701101
PLANT10,PROD_1701101
PLANT06,PROD_1701102
PLANT03,PROD_1701102
PLANT20,PROD_1701102
PLANT18,PROD_1701102
PLANT13,PROD_1701103
PLANT14,PROD_1701104
PLANT18,PROD_1701105
PLANT09,PROD_1701105
PLANT05,PROD_1701105
PLANT19,PROD_1701106
PLANT09,PROD_1701106
PLANT11,PROD_1701107
PLANT05,PROD_1701108
PLANT02,PROD_1701108
PLANT20,PROD_1701108
PLANT11,PROD_1701108
PLANT20,PROD_1701109
PLANT16,PROD_1701110
PLANT19,PROD_1701110
PLANT18,PROD_1701110
PLANT03,PROD_1701111
PLANT11,PROD_1701111
PLANT17,PROD_1701111
PLANT06,PROD_1701112
PLANT17,PROD_1701112
PLANT17,PROD_1701113
PLANT14,PROD_1701114
PLANT18,PROD_1701114
PLANT03,PROD_1701115
PLANT12,PROD_1701115
PLANT08,PROD_1701115
PLANT07,PROD_1701115
PLANT11,PROD_1701116
PLANT12,PROD_1701116
PLANT10,PROD_1701116
PLANT20,PROD_1701117
PLANT17,PROD_1701117
PLANT18,PROD_1701118
PLANT01,PROD_1701118
PLANT04,PROD_1701118
PLANT12,PROD_1701118
PLANT08,PROD_1701119
PLANT20,PROD_1701119
PLANT02,PROD_1701119
PLANT11,PROD_1701119
PLANT04,PROD_1701120
PLANT13,PROD_1701120
PLANT09,PROD_1701120
PLANT10,PROD_1701120
PLANT17,PROD_1701121
PLANT17,PROD_1701122
PLANT20,PROD_1701122
PLANT15,PROD_1701122
PLANT02,PROD_1701123
PLANT10,PROD_1701123
PLANT07,PROD_1701123
PLANT11,PROD_1701123
PLANT04,PROD_1701124
PLANT18,PROD_1701125
PLANT20,PROD_1701125
PLANT03,PROD_1701126
PLANT07,PROD_1701127
PLANT14,PROD_1701127
PLANT07,PROD_1701128
PLANT03,PROD_1701129
PLANT05,PROD_1701129
PLANT01,PROD_1701129
PLANT15,PROD_1701129
PLANT02,PROD_1701130
PLANT03,PROD_1701130
PLANT19,PROD_1701130
PLANT06,PROD_1701131
PLANT18,PROD_1701132
PLANT03,PROD_1701132
PLANT08,PROD_1701132
PLANT14,PROD_1701133
PLANT13,PROD_1701133
PLANT15,PROD_1701133
PLANT14,PROD_1701134
PLANT11,PROD_1701134
PLANT01,PROD_1701134
PLANT13,PROD_1701134
PLANT18,PROD_1701135
PLANT20,PROD_1701136
PLANT19,PROD_1701137
PLANT03,PROD_1701138
PLANT17,PROD_1701139
PLANT04,PROD_1701139
PLANT10,PROD_1701139
PLANT20,PROD_1701140
PLANT03,PROD_1701140
PLANT10,PROD_1701140
PLANT13,PROD_1701141
PLANT20,PROD_1701141
PLANT01,PROD_1701141
PLANT16,PROD_1701141
PLANT18,PROD_1701142
PLANT08,PROD_1701142
PLANT13,PROD_1701143
PLANT18,PROD_1701143
PLANT05,PROD_1701144
PLANT10,PROD_1701144
PLANT12,PROD_1701144
PLANT18,PROD_1701145
PLANT04,PROD_1701146
PLANT02,PROD_1701146
PLANT19,PROD_1701147
PLANT18,PROD_1701148
PLANT20,PROD_1701148
PLANT03,PROD_1701148
PLANT10,PROD_1701148
PLANT12,PROD_1701149
PLANT07,PROD_1701149
PLANT17,PROD_1701150
PLANT05,PROD_1701150
PLANT06,PROD_1701150
PLANT18,PROD_1701150
PLANT20,PROD_1701151
PLANT09,PROD_1701151
PLANT04,PROD_1701152
PLANT06,PROD_1701152
PLANT18,PROD_1701153
PLANT18,PROD_1701154
PLANT03,PROD_1701154
PLANT10,PROD_1701154
PLANT19,PROD_1701154
PLANT04,PROD_1701155
PLANT07,PROD_1701155
PLANT16,PROD_1701155
PLANT12,PROD_1701156
PLANT05,PROD_1701156
PLANT08,PROD_1701156
PLANT10,PROD_1701157
PLANT07,PROD_1701158
PLANT16,PROD_1701159
PLANT15,PROD_1701159
PLANT11,PROD_1701159
PLANT19,PROD_1701160
PLANT05,PROD_1701160
PLANT12,PROD_1701160
PLANT14,PROD_1701161
PLANT06,PROD_1701161
PLANT01,PROD_1701161
PLANT08,PROD_1701162
PLANT20,PROD_1701162
PLANT14,PROD_1701162
PLANT12,PROD_1701163
PLANT05,PROD_1701163
PLANT11,PROD_1701163
PLANT15,PROD_1701164
PLANT20,PROD_1701164
