txn_id,product_id,plant_code,date,txn_type,quantity,direction,unit_cost,total_cost,carrier,reference_order
TXN_00012801,PROD_1700917,PLANT10,2024-03-03,ADJUSTMENT,147,OUT,438.87,48929.53,,
TXN_00012802,PROD_1700897,PLANT13,2023-07-18,RECEIPT,4261,IN,323.32,1385110.34,,
TXN_00012803,PROD_1700791,PLANT01,2024-02-10,RETURN,224,IN,296.84,59738.34,,
TXN_00012804,PROD_1700900,PLANT19,2024-12-20,RETURN,1863,IN,84.85,314619.13,,
TXN_00012805,PROD_1700763,PLANT15,2023-01-21,RECEIPT,2480,IN,162.52,850817.64,,
TXN_00012806,PROD_1701452,PLANT11,2023-01-16,RECEIPT,3310,IN,389.89,169461.85,,
TXN_00012807,PROD_1700131,PLANT06,2023-08-02,RECEIPT,349,IN,130.75,18370.72,,
TXN_00012808,PROD_1700903,PLANT03,2023-07-28,RETURN,1854,IN,372.7,339119.25,,
TXN_00012809,PROD_1701304,PLANT19,2023-07-04,RECEIPT,4662,IN,45.83,1679246.57,,
TXN_00012810,PROD_1700562,PLANT07,2024-08-13,RETURN,1858,IN,300.73,836747.26,,
TXN_00012811,PROD_1700436,PLANT16,2023-03-27,RECEIPT,29,IN,422.92,4339.45,,
TXN_00012812,PROD_1700214,PLANT01,2024-02-14,SHIPMENT,2754,OUT,221.57,876741.94,V008_CARRIER,ORD1403514
TXN_00012813,PROD_1700217,PLANT11,2024-07-10,ADJUSTMENT,2328,OUT,473.45,783255.73,,
TXN_00012814,PROD_1700833,PLANT04,2024-10-23,SHIPMENT,4027,OUT,451.54,589766.02,V003_CARRIER,ORD1416145
TXN_00012815,PROD_1701005,PLANT02,2024-04-01,RETURN,423,IN,82.53,141189.53,,
TXN_00012816,PROD_1701423,PLANT10,2024-08-10,RETURN,3294,IN,199.11,774004.48,,
TXN_00012817,PROD_1700491,PLANT18,2024-07-26,SHIPMENT,2313,OUT,40.85,274266.42,V014_CARRIER,ORD1402607
TXN_00012818,PROD_1700110,PLANT14,2024-08-21,SHIPMENT,4599,OUT,59.41,373588.98,V014_CARRIER,ORD1410861
TXN_00012819,PROD_1700456,PLANT17,2024-06-15,RECEIPT,3487,IN,124.83,1609113.28,,
TXN_00012820,PROD_1700491,PLANT18,2023-06-24,RETURN,4453,IN,168.98,1720490.35,,
TXN_00012821,PROD_1700456,PLANT10,2023-10-06,RETURN,3127,IN,374.05,297958.86,,
TXN_00012822,PROD_1701949,PLANT07,2023-06-10,RETURN,3089,IN,28.69,719830.12,,
TXN_00012823,PROD_1701422,PLANT20,2023-05-13,RETURN,1110,IN,470.71,184229.81,,
TXN_00012824,PROD_1700390,PLANT11,2023-08-01,RETURN,2558,IN,104.18,795441.97,,
TXN_00012825,PROD_1700132,PLANT04,2024-12-02,RETURN,4696,IN,362.7,2199540.08,,
TXN_00012826,PROD_1700436,PLANT17,2023-06-10,ADJUSTMENT,4778,OUT,446.84,753226.35,,
TXN_00012827,PROD_1700763,PLANT15,2024-01-02,RECEIPT,151,IN,337.62,28842.31,,
TXN_00012828,PROD_1700131,PLANT06,2024-09-16,TRANSFER,2011,OUT,462.06,651757.42,,
TXN_00012829,PROD_1700763,PLANT15,2024-01-28,RETURN,1913,IN,122.21,640411.09,,
TXN_00012830,PROD_1700215,PLANT18,2024-06-30,RETURN,3452,IN,391.0,925491.22,,
TXN_00012831,PROD_1700917,PLANT03,2023-05-25,SHIPMENT,4356,OUT,105.33,622415.85,V014_CARRIER,ORD1408879
TXN_00012832,PROD_1701473,PLANT14,2023-04-05,RECEIPT,2068,IN,253.59,1024370.53,,
TXN_00012833,PROD_1701422,PLANT03,2024-03-11,SHIPMENT,4391,OUT,247.33,1504801.06,V003_CARRIER,ORD1409268
TXN_00012834,PROD_1700352,PLANT07,2023-05-07,SHIPMENT,3237,OUT,384.1,1460231.75,V011_CARRIER,ORD1407668
TXN_00012835,PROD_1701594,PLANT12,2024-12-17,RETURN,4940,IN,368.14,436416.51,,
TXN_00012836,PROD_1700619,PLANT20,2023-11-29,ADJUSTMENT,1066,OUT,87.48,37798.88,,
TXN_00012837,PROD_1701473,PLANT15,2024-02-13,RETURN,198,IN,425.74,70480.58,,
TXN_00012838,PROD_1701452,PLANT11,2024-09-02,ADJUSTMENT,1405,OUT,364.4,553540.27,,
TXN_00012839,PROD_1701053,PLANT11,2024-05-16,RECEIPT,1427,IN,150.13,594600.27,,
TXN_00012840,PROD_1701237,PLANT02,2024-05-07,RETURN,41,IN,375.02,10147.11,,
TXN_00012841,PROD_1700352,PLANT07,2023-07-18,RETURN,4591,IN,229.79,1432288.8,,
TXN_00012842,PROD_1701422,PLANT17,2024-12-26,RECEIPT,4031,IN,426.42,1837961.45,,
TXN_00012843,PROD_1700436,PLANT16,2024-08-23,TRANSFER,3458,OUT,78.19,339874.65,,
TXN_00012844,PROD_1700903,PLANT03,2023-05-03,ADJUSTMENT,3642,OUT,79.24,869826.44,,
TXN_00012845,PROD_1700791,PLANT04,2024-08-25,RECEIPT,4887,IN,413.79,21149.19,,
TXN_00012846,PROD_1701815,PLANT11,2024-07-21,ADJUSTMENT,1602,OUT,463.07,86173.45,,
TXN_00012847,PROD_1701112,PLANT17,2023-11-15,ADJUSTMENT,4333,OUT,333.82,638960.4,,
TXN_00012848,PROD_1701896,PLANT15,2024-01-10,RETURN,2320,IN,340.33,1058588.48,,
TXN_00012849,PROD_1701896,PLANT06,2024-11-17,SHIPMENT,30,OUT,489.17,2600.61,V003_CARRIER,ORD1447450
TXN_00012850,PROD_1701257,PLANT17,2024-04-01,RETURN,4810,IN,400.35,1059777.03,,
TXN_00012851,PROD_1700352,PLANT07,2024-06-15,RETURN,3897,IN,499.0,1861317.87,,
TXN_00012852,PROD_1701953,PLANT18,2023-08-19,RECEIPT,4229,IN,54.99,97905.2,,
TXN_00012853,PROD_1700137,PLANT12,2024-11-06,SHIPMENT,3149,OUT,24.04,1146552.54,V011_CARRIER,ORD1431943
TXN_00012854,PROD_1700900,PLANT15,2024-02-12,ADJUSTMENT,676,OUT,491.25,300426.68,,
TXN_00012855,PROD_1700763,PLANT12,2023-07-18,RETURN,742,IN,7.58,999.71,,
TXN_00012856,PROD_1700826,PLANT03,2023-06-01,ADJUSTMENT,771,OUT,11.66,177450.01,,
TXN_00012857,PROD_1701112,PLANT17,2023-10-06,TRANSFER,4594,OUT,37.62,501427.1,,
TXN_00012858,PROD_1700401,PLANT01,2023-12-07,ADJUSTMENT,4860,OUT,15.13,1490972.16,,
TXN_00012859,PROD_1701805,PLANT01,2023-01-15,RECEIPT,3477,IN,421.38,565010.67,,
TXN_00012860,PROD_1700704,PLANT04,2024-08-18,TRANSFER,1253,OUT,460.4,435228.19,,
TXN_00012861,PROD_1700826,PLANT13,2024-05-28,ADJUSTMENT,2516,OUT,101.22,954853.42,,
TXN_00012862,PROD_1701805,PLANT01,2023-06-19,SHIPMENT,680,OUT,218.16,258618.17,V008_CARRIER,ORD1442761
TXN_00012863,PROD_1700742,PLANT19,2024-09-16,ADJUSTMENT,243,OUT,354.17,29034.06,,
TXN_00012864,PROD_1700478,PLANT16,2023-01-27,ADJUSTMENT,4415,OUT,107.61,1284830.01,,
TXN_00012865,PROD_1700619,PLANT08,2024-07-12,TRANSFER,4965,OUT,460.45,1724915.0,,
TXN_00012866,PROD_1700215,PLANT18,2024-09-02,ADJUSTMENT,2230,OUT,375.59,11840.52,,
TXN_00012867,PROD_1700132,PLANT01,2023-06-26,SHIPMENT,38,OUT,184.18,9977.04,V004_CARRIER,ORD1437727
TXN_00012868,PROD_1701594,PLANT12,2023-06-06,TRANSFER,3043,OUT,162.84,444702.4,,
TXN_00012869,PROD_1701237,PLANT02,2023-11-13,TRANSFER,3405,OUT,323.82,695227.69,,
TXN_00012870,PROD_1701949,PLANT07,2024-10-06,ADJUSTMENT,4105,OUT,111.18,328144.98,,
TXN_00012871,PROD_1700131,PLANT06,2023-09-15,RECEIPT,3271,IN,410.39,1592412.76,,
TXN_00012872,PROD_1700217,PLANT07,2023-03-15,TRANSFER,2217,OUT,29.07,881317.93,,
TXN_00012873,PROD_1701925,PLANT09,2024-06-24,SHIPMENT,3551,OUT,467.21,1491768.83,V001_CARRIER,ORD1439632
TXN_00012874,PROD_1700187,PLANT03,2023-07-11,SHIPMENT,3916,OUT,212.44,440123.84,V013_CARRIER,ORD1435241
TXN_00012875,PROD_1700132,PLANT01,2024-10-17,RECEIPT,1181,IN,45.89,481903.56,,
TXN_00012876,PROD_1700897,PLANT13,2023-05-18,TRANSFER,4199,OUT,194.37,1785929.24,,
TXN_00012877,PROD_1700131,PLANT06,2023-01-21,RECEIPT,4432,IN,14.67,584271.44,,
TXN_00012878,PROD_1700390,PLANT11,2023-03-04,ADJUSTMENT,4618,OUT,7.94,2279518.47,,
TXN_00012879,PROD_1701423,PLANT14,2023-05-13,RETURN,1046,IN,252.11,378491.53,,
TXN_00012880,PROD_1700833,PLANT06,2023-02-18,RECEIPT,2679,IN,201.64,1006095.34,,
TXN_00012881,PROD_1701237,PLANT17,2024-04-02,RECEIPT,1673,IN,298.36,735743.67,,
TXN_00012882,PROD_1701896,PLANT19,2023-11-08,TRANSFER,3462,OUT,255.86,1718371.08,,
TXN_00012883,PROD_1701005,PLANT03,2023-01-02,TRANSFER,3827,OUT,98.36,1442874.79,,
TXN_00012884,PROD_1700436,PLANT17,2023-10-14,SHIPMENT,4315,OUT,99.11,1142934.06,V004_CARRIER,ORD1440594
TXN_00012885,PROD_1700826,PLANT13,2023-09-29,TRANSFER,4642,OUT,15.79,918791.71,,
TXN_00012886,PROD_1700619,PLANT08,2024-10-19,ADJUSTMENT,375,OUT,86.62,180064.03,,
TXN_00012887,PROD_1700903,PLANT03,2023-02-26,RETURN,432,IN,186.85,156989.48,,
TXN_00012888,PROD_1700355,PLANT17,2024-08-20,RETURN,4744,IN,402.53,796337.65,,
TXN_00012889,PROD_1700791,PLANT01,2024-06-20,TRANSFER,2463,OUT,74.57,439324.6,,
TXN_00012890,PROD_1701925,PLANT18,2023-08-17,RECEIPT,2960,IN,407.12,587683.6,,
TXN_00012891,PROD_1700478,PLANT06,2023-04-07,RETURN,4817,IN,329.72,351802.19,,
TXN_00012892,PROD_1700704,PLANT04,2024-05-21,ADJUSTMENT,3057,OUT,286.11,1029502.49,,
TXN_00012893,PROD_1700763,PLANT12,2023-05-03,ADJUSTMENT,3683,OUT,202.72,901326.96,,
TXN_00012894,PROD_1701594,PLANT12,2024-02-12,RECEIPT,2917,IN,197.25,201987.96,,
TXN_00012895,PROD_1700187,PLANT03,2023-03-24,RECEIPT,2719,IN,14.22,87467.53,,
TXN_00012896,PROD_1700401,PLANT14,2024-04-23,ADJUSTMENT,4837,OUT,489.04,1757591.47,,
TXN_00012897,PROD_1700491,PLANT12,2023-08-29,RECEIPT,406,IN,263.3,31632.03,,
TXN_00012898,PROD_1701053,PLANT11,2023-09-06,RETURN,4570,IN,262.38,1916229.05,,
TXN_00012899,PROD_1700352,PLANT07,2023-12-21,TRANSFER,737,OUT,458.47,281656.01,,
TXN_00012900,PROD_1700826,PLANT03,2024-01-21,RECEIPT,2527,IN,166.66,39061.03,,
TXN_00012901,PROD_1701949,PLANT07,2023-11-22,RECEIPT,2644,IN,428.55,1218626.12,,
TXN_00012902,PROD_1701953,PLANT18,2024-01-18,TRANSFER,2188,OUT,376.08,124690.63,,
TXN_00012903,PROD_1701925,PLANT09,2024-12-30,TRANSFER,3192,OUT,441.92,790857.76,,
TXN_00012904,PROD_1700704,PLANT15,2023-01-11,TRANSFER,1503,OUT,28.52,49192.61,,
TXN_00012905,PROD_1701731,PLANT01,2024-01-30,RETURN,86,IN,168.35,32637.55,,
TXN_00012906,PROD_1701257,PLANT18,2023-09-04,ADJUSTMENT,3115,OUT,153.14,272043.7,,
TXN_00012907,PROD_1701422,PLANT19,2023-05-08,SHIPMENT,1978,OUT,386.16,539453.95,V007_CARRIER,ORD1413046
TXN_00012908,PROD_1701422,PLANT20,2023-05-23,ADJUSTMENT,4042,OUT,192.15,1205817.45,,
TXN_00012909,PROD_1701304,PLANT14,2023-05-12,SHIPMENT,4315,OUT,229.29,1970748.06,V014_CARRIER,ORD1402819
TXN_00012910,PROD_1700562,PLANT07,2023-11-19,ADJUSTMENT,1666,OUT,294.92,270763.88,,
TXN_00012911,PROD_1701452,PLANT11,2024-04-21,SHIPMENT,1724,OUT,56.15,462671.2,V010_CARRIER,ORD1427061
TXN_00012912,PROD_1701949,PLANT07,2023-08-11,TRANSFER,970,OUT,263.35,303531.05,,
TXN_00012913,PROD_1701594,PLANT12,2024-06-13,RETURN,2485,IN,304.54,121111.02,,
TXN_00012914,PROD_1700187,PLANT02,2024-11-26,ADJUSTMENT,3989,OUT,200.26,676619.11,,
TXN_00012915,PROD_1701005,PLANT02,2024-01-04,TRANSFER,806,OUT,86.97,132380.63,,
TXN_00012916,PROD_1701112,PLANT06,2024-09-11,SHIPMENT,1189,OUT,346.03,510287.49,V008_CARRIER,ORD1445527
TXN_00012917,PROD_1701422,PLANT20,2024-09-08,RECEIPT,471,IN,155.61,163950.24,,
TXN_00012918,PROD_1700401,PLANT08,2024-09-01,TRANSFER,526,OUT,124.78,82401.69,,
TXN_00012919,PROD_1700355,PLANT17,2023-11-23,ADJUSTMENT,1057,OUT,452.01,7820.08,,
TXN_00012920,PROD_1700826,PLANT13,2024-02-26,RECEIPT,4136,IN,393.33,1592355.05,,
TXN_00012921,PROD_1700214,PLANT19,2024-08-28,RECEIPT,1290,IN,125.51,302204.92,,
TXN_00012922,PROD_1701805,PLANT01,2023-01-25,RECEIPT,808,IN,27.59,283435.99,,
TXN_00012923,PROD_1701452,PLANT11,2024-02-16,RETURN,1265,IN,197.43,33916.14,,
TXN_00012924,PROD_1700619,PLANT08,2024-11-03,ADJUSTMENT,2583,OUT,335.1,868401.2,,
TXN_00012925,PROD_1700390,PLANT11,2023-04-12,RECEIPT,3724,IN,15.51,929179.97,,
TXN_00012926,PROD_1700917,PLANT10,2024-05-17,RECEIPT,3553,IN,481.43,1314076.68,,
TXN_00012927,PROD_1701005,PLANT03,2023-08-20,RETURN,3330,IN,266.08,1645605.93,,
TXN_00012928,PROD_1701397,PLANT15,2023-01-12,RETURN,1061,IN,497.03,410833.89,,
TXN_00012929,PROD_1700215,PLANT05,2023-11-19,SHIPMENT,4648,OUT,111.43,1945000.34,V012_CARRIER,ORD1442108
TXN_00012930,PROD_1700401,PLANT08,2024-10-29,ADJUSTMENT,878,OUT,237.75,269981.39,,
TXN_00012931,PROD_1700917,PLANT10,2023-12-13,SHIPMENT,645,OUT,471.43,91053.13,V005_CARRIER,ORD1443363
TXN_00012932,PROD_1701815,PLANT11,2023-11-02,ADJUSTMENT,1686,OUT,201.6,830601.73,,
TXN_00012933,PROD_1700131,PLANT20,2024-01-18,TRANSFER,3967,OUT,123.04,199639.79,,
TXN_00012934,PROD_1701805,PLANT01,2023-07-15,RECEIPT,1705,IN,340.98,294421.12,,
TXN_00012935,PROD_1701257,PLANT01,2024-07-10,RETURN,410,IN,145.68,133836.17,,
TXN_00012936,PROD_1701925,PLANT17,2023-08-24,SHIPMENT,604,OUT,472.0,4927.63,V011_CARRIER,ORD1407234
TXN_00012937,PROD_1701473,PLANT15,2024-01-06,ADJUSTMENT,559,OUT,466.01,174297.21,,
TXN_00012938,PROD_1700131,PLANT06,2024-07-13,RETURN,4570,IN,249.92,1859072.31,,
TXN_00012939,PROD_1701112,PLANT06,2023-01-03,SHIPMENT,4040,OUT,226.94,1249146.34,V013_CARRIER,ORD1442380
TXN_00012940,PROD_1701805,PLANT01,2023-10-20,RECEIPT,4483,IN,212.15,1721902.95,,
TXN_00012941,PROD_1700491,PLANT12,2024-12-12,RETURN,42,IN,74.82,8972.68,,
TXN_00012942,PROD_1700355,PLANT17,2023-10-07,RETURN,3519,IN,255.54,612469.43,,
TXN_00012943,PROD_1700562,PLANT07,2024-03-25,TRANSFER,4603,OUT,146.43,1526814.35,,
TXN_00012944,PROD_1701112,PLANT06,2023-09-25,ADJUSTMENT,1665,OUT,207.67,277081.23,,
TXN_00012945,PROD_1700491,PLANT18,2023-10-13,RECEIPT,3977,IN,453.73,1453919.84,,
TXN_00012946,PROD_1701731,PLANT01,2024-01-23,TRANSFER,4025,OUT,122.86,300721.07,,
TXN_00012947,PROD_1700436,PLANT16,2023-04-13,SHIPMENT,3168,OUT,270.12,1141294.38,V006_CARRIER,ORD1430745
TXN_00012948,PROD_1701731,PLANT01,2023-02-22,ADJUSTMENT,3332,OUT,395.04,1289578.52,,
TXN_00012949,PROD_1700478,PLANT06,2024-08-04,ADJUSTMENT,1771,OUT,387.67,847374.65,,
TXN_00012950,PROD_1700137,PLANT12,2024-02-03,ADJUSTMENT,2931,OUT,390.21,61512.57,,
TXN_00012951,PROD_1700491,PLANT12,2023-09-22,RETURN,1729,IN,118.01,432295.08,,
TXN_00012952,PROD_1700704,PLANT15,2023-04-13,SHIPMENT,4252,OUT,88.51,568361.34,V007_CARRIER,ORD1439078
TXN_00012953,PROD_1701304,PLANT01,2024-10-12,SHIPMENT,3159,OUT,110.41,1028359.26,V013_CARRIER,ORD1416490
TXN_00012954,PROD_1701257,PLANT17,2024-05-23,SHIPMENT,1332,OUT,411.58,337098.8,V003_CARRIER,ORD1406928
TXN_00012955,PROD_1701257,PLANT01,2024-05-18,ADJUSTMENT,2403,OUT,390.19,833338.66,,
TXN_00012956,PROD_1700187,PLANT02,2023-10-07,SHIPMENT,316,OUT,483.89,81009.7,V008_CARRIER,ORD1445355
TXN_00012957,PROD_1701953,PLANT18,2023-08-08,RETURN,3662,IN,89.77,1756022.23,,
TXN_00012958,PROD_1701002,PLANT08,2023-09-15,SHIPMENT,1453,OUT,349.17,255606.3,V013_CARRIER,ORD1407189
TXN_00012959,PROD_1700215,PLANT15,2023-01-20,SHIPMENT,4608,OUT,85.5,594702.33,V013_CARRIER,ORD1435111
TXN_00012960,PROD_1700900,PLANT19,2024-12-23,RETURN,2075,IN,26.24,387823.95,,
TXN_00012961,PROD_1701422,PLANT17,2023-01-10,SHIPMENT,115,OUT,16.02,37090.43,V003_CARRIER,ORD1431631
TXN_00012962,PROD_1701423,PLANT10,2023-12-08,RETURN,2692,IN,258.07,1077975.05,,
TXN_00012963,PROD_1700897,PLANT13,2024-01-13,RECEIPT,1595,IN,422.5,81358.32,,
TXN_00012964,PROD_1700491,PLANT12,2023-01-10,RECEIPT,4560,IN,194.3,1003834.99,,
TXN_00012965,PROD_1700833,PLANT06,2024-11-30,RETURN,3113,IN,132.7,107809.9,,
TXN_00012966,PROD_1701953,PLANT18,2023-08-06,SHIPMENT,4671,OUT,310.67,1733408.83,V010_CARRIER,ORD1425864
TXN_00012967,PROD_1701422,PLANT03,2024-01-06,TRANSFER,1567,OUT,76.37,725170.89,,
TXN_00012968,PROD_1700390,PLANT11,2023-03-01,RETURN,4603,IN,87.04,2174461.95,,
TXN_00012969,PROD_1700355,PLANT17,2024-09-06,TRANSFER,3319,OUT,316.01,397853.79,,
TXN_00012970,PROD_1701594,PLANT12,2023-05-25,RECEIPT,4898,IN,92.24,950777.63,,
TXN_00012971,PROD_1700704,PLANT04,2024-12-16,TRANSFER,3502,OUT,74.21,794121.61,,
TXN_00012972,PROD_1701053,PLANT11,2024-04-14,ADJUSTMENT,2647,OUT,63.03,589022.26,,
TXN_00012973,PROD_1700897,PLANT13,2024-08-31,ADJUSTMENT,4660,OUT,177.95,1210636.18,,
TXN_00012974,PROD_1700833,PLANT04,2023-08-30,TRANSFER,2858,OUT,116.66,854393.17,,
TXN_00012975,PROD_1701731,PLANT01,2024-07-04,SHIPMENT,4251,OUT,384.85,1799582.21,V003_CARRIER,ORD1403091
TXN_00012976,PROD_1700826,PLANT03,2023-05-01,RETURN,4455,IN,308.7,705136.58,,
TXN_00012977,PROD_1701949,PLANT07,2023-07-09,RECEIPT,698,IN,134.84,63904.78,,
TXN_00012978,PROD_1700704,PLANT04,2024-09-12,TRANSFER,3304,OUT,165.53,1268359.25,,
TXN_00012979,PROD_1701815,PLANT11,2023-08-26,RECEIPT,32,IN,471.69,9455.69,,
TXN_00012980,PROD_1700217,PLANT15,2024-03-26,RECEIPT,818,IN,388.86,381903.09,,
TXN_00012981,PROD_1701002,PLANT08,2023-11-20,ADJUSTMENT,4741,OUT,358.89,2292552.0,,
TXN_00012982,PROD_1700401,PLANT01,2024-03-19,TRANSFER,3529,OUT,379.31,45992.43,,
TXN_00012983,PROD_1700791,PLANT04,2024-03-15,ADJUSTMENT,849,OUT,423.94,3069.42,,
TXN_00012984,PROD_1700562,PLANT07,2024-02-06,TRANSFER,62,OUT,386.85,26556.07,,
TXN_00012985,PROD_1701422,PLANT20,2023-05-05,ADJUSTMENT,4350,OUT,490.58,943461.54,,
TXN_00012986,PROD_1700742,PLANT19,2023-12-27,RETURN,941,IN,313.84,48551.24,,
TXN_00012987,PROD_1700700,PLANT19,2023-04-28,SHIPMENT,3202,OUT,209.08,1100214.63,V009_CARRIER,ORD1400818
TXN_00012988,PROD_1701304,PLANT01,2023-09-04,RECEIPT,3254,IN,49.03,659315.53,,
TXN_00012989,PROD_1701473,PLANT10,2024-03-27,RETURN,4710,IN,145.04,1081550.92,,
TXN_00012990,PROD_1700352,PLANT19,2024-04-22,TRANSFER,2328,OUT,205.59,1048008.44,,
TXN_00012991,PROD_1701731,PLANT01,2023-03-31,SHIPMENT,622,OUT,434.86,259899.31,V004_CARRIER,ORD1409442
TXN_00012992,PROD_1700903,PLANT03,2023-12-31,TRANSFER,642,OUT,168.06,58237.93,,
TXN_00012993,PROD_1701594,PLANT12,2024-06-18,TRANSFER,2286,OUT,35.22,409906.31,,
TXN_00012994,PROD_1700763,PLANT12,2024-01-25,SHIPMENT,1707,OUT,42.43,558169.25,V009_CARRIER,ORD1409821
TXN_00012995,PROD_1700897,PLANT13,2023-06-03,TRANSFER,3524,OUT,87.5,55652.78,,
TXN_00012996,PROD_1700763,PLANT12,2024-03-05,RETURN,1140,IN,316.75,41626.69,,
TXN_00012997,PROD_1701473,PLANT09,2024-01-24,ADJUSTMENT,3786,OUT,258.41,1693413.9,,
TXN_00012998,PROD_1700214,PLANT10,2024-10-17,SHIPMENT,4957,OUT,235.13,733358.84,V002_CARRIER,ORD1402559
TXN_00012999,PROD_1701452,PLANT11,2024-03-29,RECEIPT,1757,IN,375.23,693802.63,,
TXN_00013000,PROD_1700562,PLANT07,2023-04-09,SHIPMENT,3249,OUT,390.93,774612.02,V015_CARRIER,ORD1448264
TXN_00013001,PROD_1700478,PLANT06,2023-03-24,RETURN,4104,IN,236.72,471445.26,,
TXN_00013002,PROD_1700187,PLANT03,2023-02-20,ADJUSTMENT,2110,OUT,483.44,929368.56,,
TXN_00013003,PROD_1700826,PLANT13,2024-10-22,TRANSFER,4165,OUT,111.27,97511.76,,
TXN_00013004,PROD_1701452,PLANT11,2023-05-05,SHIPMENT,2605,OUT,18.74,997750.75,V009_CARRIER,ORD1438337
TXN_00013005,PROD_1700352,PLANT11,2023-04-13,SHIPMENT,4192,OUT,495.01,468821.26,V014_CARRIER,ORD1425098
TXN_00013006,PROD_1701397,PLANT04,2023-06-14,RETURN,2718,IN,174.24,737783.66,,
TXN_00013007,PROD_1701002,PLANT08,2024-08-18,SHIPMENT,3577,OUT,324.11,1355362.55,V003_CARRIER,ORD1436756
TXN_00013008,PROD_1700110,PLANT14,2024-05-24,RETURN,3725,IN,321.49,1060765.36,,
TXN_00013009,PROD_1700742,PLANT01,2023-10-09,ADJUSTMENT,4715,OUT,125.63,9069.09,,
TXN_00013010,PROD_1701805,PLANT01,2024-05-26,RETURN,1208,IN,336.0,432420.67,,
TXN_00013011,PROD_1701002,PLANT08,2024-02-08,TRANSFER,1340,OUT,183.93,662119.57,,
TXN_00013012,PROD_1700917,PLANT03,2024-12-16,SHIPMENT,2726,OUT,242.16,1242040.82,V009_CARRIER,ORD1442644
TXN_00013013,PROD_1701135,PLANT18,2023-01-20,SHIPMENT,2970,OUT,175.5,1433018.53,V013_CARRIER,ORD1442820
TXN_00013014,PROD_1701237,PLANT02,2023-02-09,TRANSFER,149,OUT,72.77,27926.92,,
TXN_00013015,PROD_1700491,PLANT12,2024-09-05,RECEIPT,321,IN,346.37,143399.38,,
TXN_00013016,PROD_1700401,PLANT14,2024-09-05,RETURN,1908,IN,94.73,903694.84,,
TXN_00013017,PROD_1701135,PLANT18,2023-08-14,TRANSFER,3627,OUT,467.66,383911.57,,
TXN_00013018,PROD_1701949,PLANT07,2024-08-22,SHIPMENT,198,OUT,154.63,35208.14,V007_CARRIER,ORD1424389
TXN_00013019,PROD_1701731,PLANT01,2023-07-12,SHIPMENT,1014,OUT,125.95,342808.18,V002_CARRIER,ORD1400732
TXN_00013020,PROD_1700217,PLANT07,2023-08-18,TRANSFER,4755,OUT,102.06,268570.69,,
TXN_00013021,PROD_1700215,PLANT18,2024-12-03,SHIPMENT,1654,OUT,87.36,194825.06,V002_CARRIER,ORD1445061
TXN_00013022,PROD_1700215,PLANT15,2024-05-18,RECEIPT,3164,IN,216.09,481903.51,,
TXN_00013023,PROD_1700131,PLANT06,2024-12-05,SHIPMENT,2896,OUT,112.31,1438859.39,V013_CARRIER,ORD1408153
TXN_00013024,PROD_1700478,PLANT07,2023-05-25,SHIPMENT,4087,OUT,298.15,1566148.4,V009_CARRIER,ORD1406477
TXN_00013025,PROD_1700562,PLANT07,2023-02-07,TRANSFER,148,OUT,383.94,48244.81,,
TXN_00013026,PROD_1700215,PLANT16,2024-06-29,RECEIPT,125,IN,379.18,32001.95,,
TXN_00013027,PROD_1701112,PLANT06,2023-03-14,ADJUSTMENT,1137,OUT,62.6,95335.89,,
TXN_00013028,PROD_1701002,PLANT08,2024-01-03,RETURN,2765,IN,473.94,1016336.47,,
TXN_00013029,PROD_1701896,PLANT06,2024-09-05,RECEIPT,4374,IN,128.42,361240.26,,
TXN_00013030,PROD_1700900,PLANT06,2023-07-31,SHIPMENT,1902,OUT,422.49,27585.13,V013_CARRIER,ORD1448025
TXN_00013031,PROD_1700137,PLANT12,2023-09-30,ADJUSTMENT,2797,OUT,466.55,5171.26,,
TXN_00013032,PROD_1700897,PLANT13,2024-05-17,SHIPMENT,4606,OUT,63.05,2243905.1,V004_CARRIER,ORD1412061
TXN_00013033,PROD_1700917,PLANT10,2024-01-27,RECEIPT,2947,IN,461.17,80337.1,,
TXN_00013034,PROD_1701805,PLANT01,2024-11-17,SHIPMENT,2881,OUT,155.89,1199687.14,V003_CARRIER,ORD1436853
TXN_00013035,PROD_1700352,PLANT19,2023-05-01,RECEIPT,2089,IN,354.52,405731.75,,
TXN_00013036,PROD_1700436,PLANT16,2024-02-21,ADJUSTMENT,140,OUT,491.55,11132.89,,
TXN_00013037,PROD_1701896,PLANT12,2024-01-08,SHIPMENT,3416,OUT,232.67,1619837.36,V010_CARRIER,ORD1445986
TXN_00013038,PROD_1700826,PLANT03,2024-09-02,ADJUSTMENT,1739,OUT,432.13,866384.61,,
TXN_00013039,PROD_1700401,PLANT14,2023-11-26,RECEIPT,3766,IN,184.0,103538.42,,
TXN_00013040,PROD_1701594,PLANT12,2024-12-05,SHIPMENT,645,OUT,387.73,136092.95,V015_CARRIER,ORD1419762
TXN_00013041,PROD_1700217,PLANT11,2023-03-13,TRANSFER,4456,OUT,250.71,655589.49,,
TXN_00013042,PROD_1701304,PLANT19,2023-12-10,TRANSFER,639,OUT,3.64,17472.63,,
TXN_00013043,PROD_1701896,PLANT06,2023-04-30,ADJUSTMENT,2383,OUT,352.42,396771.72,,
TXN_00013044,PROD_1700903,PLANT03,2023-03-04,RETURN,229,IN,362.57,66754.79,,
