order_id,product_id,plant_code,date,demand,inventory_level,warehouse_location,aisle_number,picking_time_min,reorder_point,lead_time_days,unit_price,category,day_of_week,month,quarter,is_weekend,week_of_year,freight_cost_usd,service_level,carrier,rolling_avg_7d,rolling_avg_30d,demand_lag_1,demand_lag_7,demand_lag_30,stockout_risk
ORD1509588,PROD_1700917,PLANT10,2023-03-27,52,0,Zone-A,23,21.83,142,11,282.41,Textiles,0,3,1,0,13,1.87,DTD,V011_CARRIER,65.43,65.43,80.0,56.0,69.0,1
ORD1509589,PROD_1700917,PLANT10,2023-03-28,70,0,Zone-A,23,23.23,142,11,282.41,Textiles,1,3,1,0,13,5.07,EXW,V006_CARRIER,67.57,65.43,52.0,55.0,70.0,1
ORD1509590,PROD_1700917,PLANT10,2023-03-29,70,0,Zone-A,23,19.17,142,11,282.41,Textiles,2,3,1,0,13,5.38,DTD,V003_CARRIER,68.14,65.73,70.0,66.0,61.0,1
ORD1509591,PROD_1700917,PLANT10,2023-03-30,63,0,Zone-A,23,24.42,142,11,282.41,Textiles,3,3,1,0,13,7.09,EXW,V014_CARRIER,67.0,65.9,70.0,71.0,58.0,1
ORD1509592,PROD_1700917,PLANT10,2023-03-31,72,0,Zone-A,23,17.89,142,11,282.41,Textiles,4,3,1,0,13,2.28,DTP,V015_CARRIER,69.43,66.1,63.0,55.0,66.0,1
ORD1509593,PROD_1700917,PLANT10,2023-04-01,84,0,Zone-A,23,19.55,142,11,282.41,Textiles,5,4,2,1,13,10.48,DTD,V012_CARRIER,70.14,66.53,72.0,79.0,71.0,1
ORD1509594,PROD_1700917,PLANT10,2023-04-02,76,0,Zone-A,23,10.12,142,11,282.41,Textiles,6,4,2,1,13,3.66,EXW,V015_CARRIER,69.57,66.87,84.0,80.0,66.0,1
ORD1509595,PROD_1700917,PLANT10,2023-04-03,62,0,Zone-A,23,18.17,142,11,282.41,Textiles,0,4,2,0,14,4.4,CRF,V012_CARRIER,71.0,66.43,76.0,52.0,75.0,1
ORD1509596,PROD_1700917,PLANT10,2023-04-04,59,0,Zone-A,23,11.95,142,11,282.41,Textiles,1,4,2,0,14,0.34,CRF,V001_CARRIER,69.43,66.17,62.0,70.0,67.0,1
ORD1509597,PROD_1700917,PLANT10,2023-04-05,65,0,Zone-A,23,23.74,142,11,282.41,Textiles,2,4,2,0,14,3.49,EXW,V014_CARRIER,68.71,66.13,59.0,70.0,66.0,1
ORD1509598,PROD_1700917,PLANT10,2023-04-06,68,0,Zone-A,23,10.43,142,11,282.41,Textiles,3,4,2,0,14,3.77,CRF,V008_CARRIER,69.43,65.87,65.0,63.0,76.0,1
ORD1509599,PROD_1700917,PLANT10,2023-04-07,63,0,Zone-A,23,15.2,142,11,282.41,Textiles,4,4,2,0,14,9.17,DTD,V012_CARRIER,68.14,65.93,68.0,72.0,61.0,1
ORD1509600,PROD_1700917,PLANT10,2023-04-08,61,0,Zone-A,23,21.39,142,11,282.41,Textiles,5,4,2,1,14,3.74,DTP,V014_CARRIER,64.86,65.93,63.0,84.0,61.0,1
ORD1509601,PROD_1700917,PLANT10,2023-04-09,84,0,Zone-A,23,14.39,142,11,282.41,Textiles,6,4,2,1,14,9.94,DTD,V005_CARRIER,66.0,66.73,61.0,76.0,60.0,1
ORD1509602,PROD_1700917,PLANT10,2023-04-10,66,0,Zone-A,23,21.34,142,11,282.41,Textiles,0,4,2,0,15,9.61,CRF,V011_CARRIER,66.57,66.57,84.0,62.0,71.0,1
ORD1509603,PROD_1700917,PLANT10,2023-04-11,63,0,Zone-A,23,13.53,142,11,282.41,Textiles,1,4,2,0,15,1.95,DTD,V003_CARRIER,67.14,66.83,66.0,59.0,55.0,1
ORD1509604,PROD_1700917,PLANT10,2023-04-12,70,0,Zone-A,23,17.74,142,11,282.41,Textiles,2,4,2,0,15,6.56,DTP,V015_CARRIER,67.86,66.97,63.0,65.0,66.0,1
ORD1509605,PROD_1700917,PLANT10,2023-04-13,74,0,Zone-A,23,17.56,142,11,282.41,Textiles,3,4,2,0,15,1.77,DTD,V010_CARRIER,68.71,67.47,70.0,68.0,59.0,1
ORD1509606,PROD_1700917,PLANT10,2023-04-14,48,0,Zone-A,23,10.03,142,11,282.41,Textiles,4,4,2,0,15,7.16,EXW,V010_CARRIER,66.57,67.27,74.0,63.0,54.0,1
ORD1509607,PROD_1700917,PLANT10,2023-04-15,79,0,Zone-A,23,22.9,142,11,282.41,Textiles,5,4,2,1,15,8.57,DTD,V013_CARRIER,69.14,67.6,48.0,61.0,69.0,1
ORD1509608,PROD_1700917,PLANT10,2023-04-16,66,0,Zone-A,23,13.66,142,11,282.41,Textiles,6,4,2,1,15,0.99,EXW,V008_CARRIER,66.57,67.87,79.0,84.0,58.0,1
ORD1509609,PROD_1700917,PLANT10,2023-04-17,68,0,Zone-A,23,13.53,142,11,282.41,Textiles,0,4,2,0,16,9.76,EXW,V004_CARRIER,66.86,67.7,66.0,66.0,73.0,1
ORD1509610,PROD_1700917,PLANT10,2023-04-18,65,0,Zone-A,23,20.14,142,11,282.41,Textiles,1,4,2,0,16,1.57,DTD,V012_CARRIER,67.14,67.0,68.0,63.0,86.0,1
ORD1509611,PROD_1700917,PLANT10,2023-04-19,68,0,Zone-A,23,23.62,142,11,282.41,Textiles,2,4,2,0,16,1.56,CRF,V003_CARRIER,66.86,67.4,65.0,70.0,56.0,1
ORD1509612,PROD_1700917,PLANT10,2023-04-20,62,0,Zone-A,23,19.71,142,11,282.41,Textiles,3,4,2,0,16,4.52,DTP,V010_CARRIER,65.14,67.63,68.0,74.0,55.0,1
ORD1509613,PROD_1700917,PLANT10,2023-04-21,53,0,Zone-A,23,23.96,142,11,282.41,Textiles,4,4,2,0,16,6.92,DTP,V010_CARRIER,65.86,67.2,62.0,48.0,66.0,1
ORD1509614,PROD_1700917,PLANT10,2023-04-22,73,0,Zone-A,23,9.66,142,11,282.41,Textiles,5,4,2,1,16,5.19,DTP,V004_CARRIER,65.0,67.27,53.0,79.0,71.0,1
ORD1509615,PROD_1700917,PLANT10,2023-04-23,79,0,Zone-A,23,23.71,142,11,282.41,Textiles,6,4,2,1,16,9.1,DTD,V008_CARRIER,66.86,68.07,73.0,66.0,55.0,1
ORD1509616,PROD_1700917,PLANT10,2023-04-24,70,0,Zone-A,23,22.69,142,11,282.41,Textiles,0,4,2,0,17,3.55,DTD,V009_CARRIER,67.14,67.77,79.0,68.0,79.0,1
ORD1509617,PROD_1700917,PLANT10,2023-04-25,57,0,Zone-A,23,22.64,142,11,282.41,Textiles,1,4,2,0,17,0.33,DTD,V005_CARRIER,66.0,67.0,70.0,65.0,80.0,1
ORD1509618,PROD_1700917,PLANT10,2023-04-26,70,0,Zone-A,23,16.14,142,11,282.41,Textiles,2,4,2,0,17,7.28,DTD,V014_CARRIER,66.29,67.6,57.0,68.0,52.0,1
ORD1509619,PROD_1700917,PLANT10,2023-04-27,60,0,Zone-A,23,19.23,142,11,282.41,Textiles,3,4,2,0,17,7.15,EXW,V011_CARRIER,66.0,67.27,70.0,62.0,70.0,1
ORD1509620,PROD_1700917,PLANT10,2023-04-28,66,0,Zone-A,23,16.38,142,11,282.41,Textiles,4,4,2,0,17,7.68,DTP,V005_CARRIER,67.86,67.13,60.0,53.0,70.0,1
ORD1509621,PROD_1700917,PLANT10,2023-04-29,71,0,Zone-A,23,12.06,142,11,282.41,Textiles,5,4,2,1,17,2.47,EXW,V015_CARRIER,67.57,67.4,66.0,73.0,63.0,1
ORD1509622,PROD_1700917,PLANT10,2023-04-30,76,0,Zone-A,23,23.33,142,11,282.41,Textiles,6,4,2,1,17,3.13,DTD,V015_CARRIER,67.14,67.53,71.0,79.0,72.0,1
ORD1509623,PROD_1700917,PLANT10,2023-05-01,69,0,Zone-A,23,21.89,142,11,282.41,Textiles,0,5,2,0,18,6.6,DTD,V009_CARRIER,67.0,67.03,76.0,70.0,84.0,1
ORD1509624,PROD_1700917,PLANT10,2023-05-02,56,0,Zone-A,23,25.9,142,11,282.41,Textiles,1,5,2,0,18,6.24,DTD,V002_CARRIER,66.86,66.37,69.0,57.0,76.0,1
ORD1509625,PROD_1700917,PLANT10,2023-05-03,60,0,Zone-A,23,25.59,142,11,282.41,Textiles,2,5,2,0,18,6.66,DTD,V011_CARRIER,65.43,66.3,56.0,70.0,62.0,1
ORD1509626,PROD_1700917,PLANT10,2023-05-04,65,0,Zone-A,23,23.76,142,11,282.41,Textiles,3,5,2,0,18,5.64,DTP,V015_CARRIER,66.14,66.5,60.0,60.0,59.0,1
ORD1509627,PROD_1700917,PLANT10,2023-05-05,78,0,Zone-A,23,15.38,142,11,282.41,Textiles,4,5,2,0,18,2.88,DTP,V005_CARRIER,67.86,66.93,65.0,66.0,65.0,1
ORD1509628,PROD_1700917,PLANT10,2023-05-06,68,0,Zone-A,23,16.04,142,11,282.41,Textiles,5,5,2,1,18,7.13,DTD,V006_CARRIER,67.43,66.93,78.0,71.0,68.0,1
ORD1509629,PROD_1700917,PLANT10,2023-05-07,88,0,Zone-A,23,10.9,142,11,282.41,Textiles,6,5,2,1,18,8.34,CRF,V010_CARRIER,69.14,67.77,68.0,76.0,63.0,1
ORD1509630,PROD_1700917,PLANT10,2023-05-08,75,0,Zone-A,23,24.16,142,11,282.41,Textiles,0,5,2,0,19,2.69,DTP,V015_CARRIER,70.0,68.23,88.0,69.0,61.0,1
ORD1509631,PROD_1700917,PLANT10,2023-05-09,62,0,Zone-A,23,12.18,142,11,282.41,Textiles,1,5,2,0,19,2.36,DTD,V001_CARRIER,70.86,67.5,75.0,56.0,84.0,1
ORD1509632,PROD_1700917,PLANT10,2023-05-10,61,0,Zone-A,23,16.63,142,11,282.41,Textiles,2,5,2,0,19,0.81,DTP,V009_CARRIER,71.0,67.33,62.0,60.0,66.0,1
ORD1509633,PROD_1700917,PLANT10,2023-05-11,59,0,Zone-A,23,11.9,142,11,282.41,Textiles,3,5,2,0,19,5.44,DTP,V007_CARRIER,70.14,67.2,61.0,65.0,63.0,1
ORD1509634,PROD_1700917,PLANT10,2023-05-12,62,0,Zone-A,23,23.62,142,11,282.41,Textiles,4,5,2,0,19,6.7,EXW,V010_CARRIER,67.86,66.93,59.0,78.0,70.0,1
ORD1509635,PROD_1700917,PLANT10,2023-05-13,63,0,Zone-A,23,12.74,142,11,282.41,Textiles,5,5,2,1,19,8.15,DTD,V004_CARRIER,67.14,66.57,62.0,68.0,74.0,1
ORD1509636,PROD_1700917,PLANT10,2023-05-14,73,0,Zone-A,23,11.69,142,11,282.41,Textiles,6,5,2,1,19,0.77,CRF,V008_CARRIER,65.0,67.4,63.0,88.0,48.0,1
ORD1509637,PROD_1700917,PLANT10,2023-05-15,71,0,Zone-A,23,14.12,142,11,282.41,Textiles,0,5,2,0,20,7.56,DTD,V010_CARRIER,64.43,67.13,73.0,75.0,79.0,1
ORD1509638,PROD_1700917,PLANT10,2023-05-16,58,0,Zone-A,23,15.59,142,11,282.41,Textiles,1,5,2,0,20,4.91,DTP,V011_CARRIER,63.86,66.87,71.0,62.0,66.0,1
ORD1509639,PROD_1700917,PLANT10,2023-05-17,61,0,Zone-A,23,20.58,142,11,282.41,Textiles,2,5,2,0,20,1.49,CRF,V002_CARRIER,63.86,66.63,58.0,61.0,68.0,1
ORD1509640,PROD_1700917,PLANT10,2023-05-18,52,0,Zone-A,23,10.42,142,11,282.41,Textiles,3,5,2,0,20,6.84,CRF,V005_CARRIER,62.86,66.2,61.0,59.0,65.0,1
ORD1509641,PROD_1700917,PLANT10,2023-05-19,64,0,Zone-A,23,17.21,142,11,282.41,Textiles,4,5,2,0,20,6.89,DTD,V015_CARRIER,63.14,66.07,52.0,62.0,68.0,1
ORD1509642,PROD_1700917,PLANT10,2023-05-20,74,0,Zone-A,23,23.0,142,11,282.41,Textiles,5,5,2,1,20,10.57,DTD,V012_CARRIER,64.71,66.47,64.0,63.0,62.0,1
ORD1509643,PROD_1700917,PLANT10,2023-05-21,73,0,Zone-A,23,11.45,142,11,282.41,Textiles,6,5,2,1,20,6.67,CRF,V013_CARRIER,64.71,67.13,74.0,73.0,53.0,1
ORD1509644,PROD_1700917,PLANT10,2023-05-22,60,0,Zone-A,23,10.25,142,11,282.41,Textiles,0,5,2,0,21,5.32,CRF,V002_CARRIER,63.14,66.7,73.0,71.0,73.0,1
ORD1509645,PROD_1700917,PLANT10,2023-05-23,59,0,Zone-A,23,9.77,142,11,282.41,Textiles,1,5,2,0,21,7.24,EXW,V008_CARRIER,63.29,66.03,60.0,58.0,79.0,1
ORD1509646,PROD_1700917,PLANT10,2023-05-24,64,0,Zone-A,23,23.41,142,11,282.41,Textiles,2,5,2,0,21,1.16,CRF,V012_CARRIER,63.71,65.83,59.0,61.0,70.0,1
ORD1509647,PROD_1700917,PLANT10,2023-05-25,61,0,Zone-A,23,10.0,142,11,282.41,Textiles,3,5,2,0,21,7.68,EXW,V011_CARRIER,65.0,65.97,64.0,52.0,57.0,1
ORD1509648,PROD_1700917,PLANT10,2023-05-26,63,0,Zone-A,23,16.31,142,11,282.41,Textiles,4,5,2,0,21,1.11,DTP,V010_CARRIER,64.86,65.73,61.0,64.0,70.0,1
ORD1509649,PROD_1700917,PLANT10,2023-05-27,73,0,Zone-A,23,24.78,142,11,282.41,Textiles,5,5,2,1,21,4.19,DTP,V011_CARRIER,64.71,66.17,63.0,74.0,60.0,1
ORD1509650,PROD_1700917,PLANT10,2023-05-28,79,0,Zone-A,23,21.81,142,11,282.41,Textiles,6,5,2,1,21,11.34,EXW,V011_CARRIER,65.57,66.6,73.0,73.0,66.0,1
ORD1509651,PROD_1700917,PLANT10,2023-05-29,64,0,Zone-A,23,24.55,142,11,282.41,Textiles,0,5,2,0,22,5.77,DTP,V006_CARRIER,66.14,66.37,79.0,60.0,71.0,1
ORD1509652,PROD_1700917,PLANT10,2023-05-30,61,0,Zone-A,23,11.42,142,11,282.41,Textiles,1,5,2,0,22,6.86,DTP,V012_CARRIER,66.43,65.87,64.0,59.0,76.0,1
ORD1509653,PROD_1700917,PLANT10,2023-05-31,69,0,Zone-A,23,18.18,142,11,282.41,Textiles,2,5,2,0,22,6.84,DTP,V013_CARRIER,67.14,65.87,61.0,64.0,69.0,1
ORD1509654,PROD_1700917,PLANT10,2023-06-01,62,0,Zone-A,23,11.97,142,11,282.41,Textiles,3,6,2,0,22,8.39,EXW,V015_CARRIER,67.29,66.07,69.0,61.0,56.0,1
ORD1509655,PROD_1700917,PLANT10,2023-06-02,67,0,Zone-A,23,19.59,142,11,282.41,Textiles,4,6,2,0,22,1.78,CRF,V010_CARRIER,67.86,66.3,62.0,63.0,60.0,1
ORD1509656,PROD_1700917,PLANT10,2023-06-03,74,0,Zone-A,23,11.26,142,11,282.41,Textiles,5,6,2,1,22,4.56,CRF,V001_CARRIER,68.0,66.6,67.0,73.0,65.0,1
ORD1509657,PROD_1700917,PLANT10,2023-06-04,56,0,Zone-A,23,20.89,142,11,282.41,Textiles,6,6,2,1,22,1.35,DTD,V006_CARRIER,64.71,65.87,74.0,79.0,78.0,1
ORD1509658,PROD_1700917,PLANT10,2023-06-05,67,0,Zone-A,23,24.3,142,11,282.41,Textiles,0,6,2,0,23,9.06,EXW,V014_CARRIER,65.14,65.83,56.0,64.0,68.0,1
ORD1509659,PROD_1700917,PLANT10,2023-06-06,60,0,Zone-A,23,24.33,142,11,282.41,Textiles,1,6,2,0,23,6.49,EXW,V008_CARRIER,65.0,64.9,67.0,61.0,88.0,1
ORD1509660,PROD_1700917,PLANT10,2023-06-07,58,0,Zone-A,23,25.38,142,11,282.41,Textiles,2,6,2,0,23,0.98,DTD,V013_CARRIER,63.43,64.33,60.0,69.0,75.0,1
ORD1509661,PROD_1700917,PLANT10,2023-06-08,60,0,Zone-A,23,14.36,142,11,282.41,Textiles,3,6,2,0,23,2.03,EXW,V014_CARRIER,63.14,64.27,58.0,62.0,62.0,1
ORD1509662,PROD_1700917,PLANT10,2023-06-09,56,0,Zone-A,23,20.73,142,11,282.41,Textiles,4,6,2,0,23,1.46,CRF,V014_CARRIER,61.57,64.1,60.0,67.0,61.0,1
ORD1509663,PROD_1700917,PLANT10,2023-06-10,70,0,Zone-A,23,20.66,142,11,282.41,Textiles,5,6,2,1,23,1.87,EXW,V002_CARRIER,61.0,64.47,56.0,74.0,59.0,1
ORD1509664,PROD_1700917,PLANT10,2023-06-11,64,0,Zone-A,23,20.39,142,11,282.41,Textiles,6,6,2,1,23,2.69,CRF,V012_CARRIER,62.14,64.53,70.0,56.0,62.0,1
ORD1509665,PROD_1700917,PLANT10,2023-06-12,66,0,Zone-A,23,14.67,142,11,282.41,Textiles,0,6,2,0,24,7.91,CRF,V006_CARRIER,62.0,64.63,64.0,67.0,63.0,1
ORD1509666,PROD_1700917,PLANT10,2023-06-13,57,0,Zone-A,23,20.6,142,11,282.41,Textiles,1,6,2,0,24,7.07,CRF,V003_CARRIER,61.57,64.1,66.0,60.0,73.0,1
ORD1509667,PROD_1700917,PLANT10,2023-06-14,55,0,Zone-A,23,16.73,142,11,282.41,Textiles,2,6,2,0,24,7.23,CRF,V012_CARRIER,61.14,63.57,57.0,58.0,71.0,1
ORD1509668,PROD_1700917,PLANT10,2023-06-15,52,0,Zone-A,23,10.47,142,11,282.41,Textiles,3,6,2,0,24,3.25,CRF,V015_CARRIER,60.0,63.37,55.0,60.0,58.0,1
ORD1509669,PROD_1700917,PLANT10,2023-06-16,59,0,Zone-A,23,19.68,142,11,282.41,Textiles,4,6,2,0,24,5.99,DTD,V004_CARRIER,60.43,63.3,52.0,56.0,61.0,1
ORD1509670,PROD_1700917,PLANT10,2023-06-17,68,0,Zone-A,23,12.36,142,11,282.41,Textiles,5,6,2,1,24,7.39,DTD,V006_CARRIER,60.14,63.83,59.0,70.0,52.0,1
ORD1509671,PROD_1700917,PLANT10,2023-06-18,69,0,Zone-A,23,17.14,142,11,282.41,Textiles,6,6,2,1,24,7.42,EXW,V009_CARRIER,60.86,64.0,68.0,64.0,64.0,1
ORD1509672,PROD_1700917,PLANT10,2023-06-19,50,0,Zone-A,23,11.02,142,11,282.41,Textiles,0,6,2,0,25,4.02,EXW,V014_CARRIER,58.57,63.2,69.0,66.0,74.0,1
ORD1509673,PROD_1700917,PLANT10,2023-06-20,47,0,Zone-A,23,18.76,142,11,282.41,Textiles,1,6,2,0,25,3.27,EXW,V009_CARRIER,57.14,62.33,50.0,57.0,73.0,1
ORD1509674,PROD_1700917,PLANT10,2023-06-21,60,0,Zone-A,23,25.7,142,11,282.41,Textiles,2,6,2,0,25,4.48,EXW,V006_CARRIER,57.86,62.33,47.0,55.0,60.0,1
ORD1509675,PROD_1700917,PLANT10,2023-06-22,65,0,Zone-A,23,10.5,142,11,282.41,Textiles,3,6,2,0,25,1.58,DTD,V008_CARRIER,59.71,62.53,60.0,52.0,59.0,1
ORD1509676,PROD_1700917,PLANT10,2023-06-23,50,0,Zone-A,23,15.5,142,11,282.41,Textiles,4,6,2,0,25,6.63,DTD,V007_CARRIER,58.43,62.07,65.0,59.0,64.0,1
ORD1509677,PROD_1700917,PLANT10,2023-06-24,76,0,Zone-A,23,18.24,142,11,282.41,Textiles,5,6,2,1,25,3.06,DTP,V006_CARRIER,59.57,62.57,50.0,68.0,61.0,1
ORD1509678,PROD_1700917,PLANT10,2023-06-25,67,0,Zone-A,23,24.84,142,11,282.41,Textiles,6,6,2,1,25,7.14,CRF,V003_CARRIER,59.29,62.7,76.0,69.0,63.0,1
ORD1509679,PROD_1700917,PLANT10,2023-06-26,55,0,Zone-A,23,24.66,142,11,282.41,Textiles,0,6,2,0,26,7.69,CRF,V010_CARRIER,60.0,62.1,67.0,50.0,73.0,1
ORD1509680,PROD_1700917,PLANT10,2023-06-27,53,0,Zone-A,23,17.38,142,11,282.41,Textiles,1,6,2,0,26,1.98,DTP,V014_CARRIER,60.86,61.23,55.0,47.0,79.0,1
ORD1509681,PROD_1700917,PLANT10,2023-06-28,47,0,Zone-A,23,23.21,142,11,282.41,Textiles,2,6,2,0,26,5.63,CRF,V005_CARRIER,59.0,60.67,53.0,60.0,64.0,1
ORD1509682,PROD_1700917,PLANT10,2023-06-29,61,0,Zone-A,23,10.64,142,11,282.41,Textiles,3,6,2,0,26,2.06,DTD,V002_CARRIER,58.43,60.67,47.0,65.0,61.0,1
ORD1509683,PROD_1700917,PLANT10,2023-06-30,50,0,Zone-A,23,21.29,142,11,282.41,Textiles,4,6,2,0,26,7.42,DTD,V005_CARRIER,58.43,60.03,61.0,50.0,69.0,1
ORD1509684,PROD_1700917,PLANT10,2023-07-01,59,0,Zone-A,23,11.38,142,11,282.41,Textiles,5,7,3,1,26,5.45,DTP,V009_CARRIER,56.0,59.93,50.0,76.0,62.0,1
ORD1509685,PROD_1700917,PLANT10,2023-07-02,70,0,Zone-A,23,11.39,142,11,282.41,Textiles,6,7,3,1,26,8.14,CRF,V015_CARRIER,56.43,60.03,59.0,67.0,67.0,1
ORD1509686,PROD_1700917,PLANT10,2023-07-03,43,0,Zone-A,23,22.86,142,11,282.41,Textiles,0,7,3,0,27,1.68,DTD,V014_CARRIER,54.71,59.0,70.0,55.0,74.0,1
ORD1509687,PROD_1700917,PLANT10,2023-07-04,45,0,Zone-A,23,11.45,142,11,282.41,Textiles,1,7,3,0,27,1.63,EXW,V015_CARRIER,53.57,58.63,43.0,53.0,56.0,1
ORD1509688,PROD_1700917,PLANT10,2023-07-05,53,0,Zone-A,23,25.87,142,11,282.41,Textiles,2,7,3,0,27,6.88,CRF,V010_CARRIER,54.43,58.17,45.0,47.0,67.0,1
ORD1509689,PROD_1700917,PLANT10,2023-07-06,55,0,Zone-A,23,19.58,142,11,282.41,Textiles,3,7,3,0,27,1.35,CRF,V007_CARRIER,53.57,58.0,53.0,61.0,60.0,1
ORD1509690,PROD_1700917,PLANT10,2023-07-07,56,0,Zone-A,23,24.34,142,11,282.41,Textiles,4,7,3,0,27,3.69,DTP,V003_CARRIER,54.43,57.93,55.0,50.0,58.0,1
ORD1509691,PROD_1700917,PLANT10,2023-07-08,60,0,Zone-A,23,19.49,142,11,282.41,Textiles,5,7,3,1,27,1.57,EXW,V015_CARRIER,54.57,57.93,56.0,59.0,60.0,1
ORD1509692,PROD_1700917,PLANT10,2023-07-09,80,0,Zone-A,23,11.21,142,11,282.41,Textiles,6,7,3,1,27,3.81,EXW,V007_CARRIER,56.0,58.73,60.0,70.0,56.0,1
ORD1509693,PROD_1700917,PLANT10,2023-07-10,51,0,Zone-A,23,23.54,142,11,282.41,Textiles,0,7,3,0,28,6.54,CRF,V013_CARRIER,57.14,58.1,80.0,43.0,70.0,1
ORD1509694,PROD_1700917,PLANT10,2023-07-11,51,0,Zone-A,23,13.79,142,11,282.41,Textiles,1,7,3,0,28,7.51,DTD,V001_CARRIER,58.0,57.67,51.0,45.0,64.0,1
ORD1509695,PROD_1700917,PLANT10,2023-07-12,47,0,Zone-A,23,14.54,142,11,282.41,Textiles,2,7,3,0,28,5.1,EXW,V011_CARRIER,57.14,57.03,51.0,53.0,66.0,1
ORD1509696,PROD_1700917,PLANT10,2023-07-13,53,0,Zone-A,23,15.97,142,11,282.41,Textiles,3,7,3,0,28,2.52,EXW,V005_CARRIER,56.86,56.9,47.0,55.0,57.0,1
ORD1509697,PROD_1700917,PLANT10,2023-07-14,56,0,Zone-A,23,17.53,142,11,282.41,Textiles,4,7,3,0,28,2.26,DTD,V008_CARRIER,56.86,56.93,53.0,56.0,55.0,1
ORD1509698,PROD_1700917,PLANT10,2023-07-15,69,0,Zone-A,23,24.48,142,11,282.41,Textiles,5,7,3,1,28,7.25,DTD,V001_CARRIER,58.14,57.5,56.0,60.0,52.0,1
ORD1509699,PROD_1700917,PLANT10,2023-07-16,50,0,Zone-A,23,16.43,142,11,282.41,Textiles,6,7,3,1,28,4.54,DTP,V009_CARRIER,53.86,57.2,69.0,80.0,59.0,1
ORD1509700,PROD_1700917,PLANT10,2023-07-17,50,0,Zone-A,23,15.38,142,11,282.41,Textiles,0,7,3,0,29,3.15,DTD,V006_CARRIER,53.71,56.6,50.0,51.0,68.0,1
ORD1509701,PROD_1700917,PLANT10,2023-07-18,54,0,Zone-A,23,20.21,142,11,282.41,Textiles,1,7,3,0,29,1.53,CRF,V013_CARRIER,54.14,56.1,50.0,51.0,69.0,1
ORD1509702,PROD_1700917,PLANT10,2023-07-19,54,0,Zone-A,23,17.28,142,11,282.41,Textiles,2,7,3,0,29,7.23,EXW,V001_CARRIER,55.14,56.23,54.0,47.0,50.0,1
ORD1509703,PROD_1700917,PLANT10,2023-07-20,51,0,Zone-A,23,23.22,142,11,282.41,Textiles,3,7,3,0,29,6.2,DTD,V012_CARRIER,54.86,56.37,54.0,53.0,47.0,1
ORD1509704,PROD_1700917,PLANT10,2023-07-21,54,0,Zone-A,23,14.41,142,11,282.41,Textiles,4,7,3,0,29,4.44,EXW,V007_CARRIER,54.57,56.17,51.0,56.0,60.0,1
ORD1509705,PROD_1700917,PLANT10,2023-07-22,54,0,Zone-A,23,10.08,142,11,282.41,Textiles,5,7,3,1,29,3.94,DTD,V004_CARRIER,52.43,55.8,54.0,69.0,65.0,1
ORD1509706,PROD_1700917,PLANT10,2023-07-23,70,0,Zone-A,23,23.6,142,11,282.41,Textiles,6,7,3,1,29,6.55,DTP,V006_CARRIER,55.29,56.47,54.0,50.0,50.0,1
ORD1509707,PROD_1700917,PLANT10,2023-07-24,56,0,Zone-A,23,18.3,142,11,282.41,Textiles,0,7,3,0,30,3.21,DTP,V011_CARRIER,56.14,55.8,70.0,50.0,76.0,1
ORD1509708,PROD_1700917,PLANT10,2023-07-25,42,0,Zone-A,23,14.61,142,11,282.41,Textiles,1,7,3,0,30,5.53,DTD,V004_CARRIER,54.43,54.97,56.0,54.0,67.0,1
ORD1509709,PROD_1700917,PLANT10,2023-07-26,43,0,Zone-A,23,19.37,142,11,282.41,Textiles,2,7,3,0,30,2.25,CRF,V009_CARRIER,52.86,54.57,42.0,54.0,55.0,1
ORD1509710,PROD_1700917,PLANT10,2023-07-27,43,0,Zone-A,23,23.44,142,11,282.41,Textiles,3,7,3,0,30,5.21,DTD,V010_CARRIER,51.71,54.23,43.0,51.0,53.0,1
ORD1509711,PROD_1700917,PLANT10,2023-07-28,53,0,Zone-A,23,10.6,142,11,282.41,Textiles,4,7,3,0,30,4.64,DTD,V003_CARRIER,51.57,54.43,43.0,54.0,47.0,1
ORD1509712,PROD_1700917,PLANT10,2023-07-29,48,0,Zone-A,23,9.78,142,11,282.41,Textiles,5,7,3,1,30,4.29,DTP,V005_CARRIER,50.71,54.0,53.0,54.0,61.0,1
ORD1509713,PROD_1700917,PLANT10,2023-07-30,55,0,Zone-A,23,23.45,142,11,282.41,Textiles,6,7,3,1,30,2.38,DTP,V014_CARRIER,48.57,54.17,48.0,70.0,50.0,1
ORD1509714,PROD_1700917,PLANT10,2023-07-31,52,0,Zone-A,23,18.58,142,11,282.41,Textiles,0,7,3,0,31,3.38,DTP,V004_CARRIER,48.0,53.93,55.0,56.0,59.0,1
ORD1509715,PROD_1700917,PLANT10,2023-08-01,48,0,Zone-A,23,12.44,142,11,282.41,Textiles,1,8,3,0,31,1.26,DTP,V006_CARRIER,48.86,53.2,52.0,42.0,70.0,1
ORD1509716,PROD_1700917,PLANT10,2023-08-02,50,0,Zone-A,23,11.45,142,11,282.41,Textiles,2,8,3,0,31,6.13,EXW,V007_CARRIER,49.86,53.43,48.0,43.0,43.0,1
ORD1509717,PROD_1700917,PLANT10,2023-08-03,42,0,Zone-A,23,19.06,142,11,282.41,Textiles,3,8,3,0,31,1.6,DTP,V009_CARRIER,49.71,53.33,50.0,43.0,45.0,1
