order_id,product_id,date,demand,inventory_level,warehouse_location,aisle_number,picking_time,reorder_point,lead_time_days,unit_price,category,day_of_week,month,is_weekend,rolling_avg_7d
ORD22104,P029,2024-09-28,49,0,Zone-E,5,8.61,98,3,322.58,Tools,5,9,1,46.29
ORD22105,P029,2024-09-29,65,0,Zone-E,5,9.28,98,3,322.58,Tools,6,9,1,49.29
ORD22106,P029,2024-09-30,54,0,Zone-E,5,5.75,98,3,322.58,Tools,0,9,0,49.71
ORD22107,P029,2024-10-01,46,0,Zone-E,5,15.01,98,3,322.58,Tools,1,10,0,49.14
ORD22108,P029,2024-10-02,38,0,Zone-E,5,10.2,98,3,322.58,Tools,2,10,0,47.86
ORD22109,P029,2024-10-03,58,0,Zone-E,5,6.68,98,3,322.58,Tools,3,10,0,49.29
ORD22110,P029,2024-10-04,54,0,Zone-E,5,6.98,98,3,322.58,Tools,4,10,0,52.0
ORD22111,P029,2024-10-05,54,0,Zone-E,5,15.99,98,3,322.58,Tools,5,10,1,52.71
ORD22112,P029,2024-10-06,59,0,Zone-E,5,12.36,98,3,322.58,Tools,6,10,1,51.86
ORD22113,P029,2024-10-07,42,0,Zone-E,5,4.43,98,3,322.58,Tools,0,10,0,50.14
ORD22114,P029,2024-10-08,46,0,Zone-E,5,15.17,98,3,322.58,Tools,1,10,0,50.14
ORD22115,P029,2024-10-09,47,0,Zone-E,5,13.72,98,3,322.58,Tools,2,10,0,51.43
ORD22116,P029,2024-10-10,45,0,Zone-E,5,6.07,98,3,322.58,Tools,3,10,0,49.57
ORD22117,P029,2024-10-11,51,0,Zone-E,5,7.73,98,3,322.58,Tools,4,10,0,49.14
ORD22118,P029,2024-10-12,51,0,Zone-E,5,9.0,98,3,322.58,Tools,5,10,1,48.71
ORD22119,P029,2024-10-13,58,0,Zone-E,5,11.99,98,3,322.58,Tools,6,10,1,48.57
ORD22120,P029,2024-10-14,48,0,Zone-E,5,15.34,98,3,322.58,Tools,0,10,0,49.43
ORD22121,P029,2024-10-15,48,0,Zone-E,5,13.98,98,3,322.58,Tools,1,10,0,49.71
ORD22122,P029,2024-10-16,47,0,Zone-E,5,14.49,98,3,322.58,Tools,2,10,0,49.71
ORD22123,P029,2024-10-17,47,0,Zone-E,5,9.09,98,3,322.58,Tools,3,10,0,50.0
ORD22124,P029,2024-10-18,44,0,Zone-E,5,3.28,98,3,322.58,Tools,4,10,0,49.0
ORD22125,P029,2024-10-19,52,0,Zone-E,5,3.76,98,3,322.58,Tools,5,10,1,49.14
ORD22126,P029,2024-10-20,60,0,Zone-E,5,12.67,98,3,322.58,Tools,6,10,1,49.43
ORD22127,P029,2024-10-21,51,0,Zone-E,5,10.97,98,3,322.58,Tools,0,10,0,49.86
ORD22128,P029,2024-10-22,53,0,Zone-E,5,3.03,98,3,322.58,Tools,1,10,0,50.57
ORD22129,P029,2024-10-23,60,0,Zone-E,5,16.37,98,3,322.58,Tools,2,10,0,52.43
ORD22130,P029,2024-10-24,57,0,Zone-E,5,3.49,98,3,322.58,Tools,3,10,0,53.86
ORD22131,P029,2024-10-25,41,0,Zone-E,5,16.47,98,3,322.58,Tools,4,10,0,53.43
ORD22132,P029,2024-10-26,66,0,Zone-E,5,7.47,98,3,322.58,Tools,5,10,1,55.43
ORD22133,P029,2024-10-27,62,0,Zone-E,5,13.65,98,3,322.58,Tools,6,10,1,55.71
ORD22134,P029,2024-10-28,52,0,Zone-E,5,14.58,98,3,322.58,Tools,0,10,0,55.86
ORD22135,P029,2024-10-29,59,0,Zone-E,5,12.89,98,3,322.58,Tools,1,10,0,56.71
ORD22136,P029,2024-10-30,52,0,Zone-E,5,12.48,98,3,322.58,Tools,2,10,0,55.57
ORD22137,P029,2024-10-31,41,0,Zone-E,5,15.59,98,3,322.58,Tools,3,10,0,53.29
ORD22138,P029,2024-11-01,45,0,Zone-E,5,15.59,98,3,322.58,Tools,4,11,0,53.86
ORD22139,P029,2024-11-02,57,0,Zone-E,5,6.62,98,3,322.58,Tools,5,11,1,52.57
ORD22140,P029,2024-11-03,52,0,Zone-E,5,7.83,98,3,322.58,Tools,6,11,1,51.14
ORD22141,P029,2024-11-04,45,0,Zone-E,5,9.7,98,3,322.58,Tools,0,11,0,50.14
ORD22142,P029,2024-11-05,41,0,Zone-E,5,14.03,98,3,322.58,Tools,1,11,0,47.57
ORD22143,P029,2024-11-06,46,0,Zone-E,5,6.94,98,3,322.58,Tools,2,11,0,46.71
ORD22144,P029,2024-11-07,54,0,Zone-E,5,7.23,98,3,322.58,Tools,3,11,0,48.57
ORD22145,P029,2024-11-08,55,0,Zone-E,5,8.22,98,3,322.58,Tools,4,11,0,50.0
ORD22146,P029,2024-11-09,64,0,Zone-E,5,11.58,98,3,322.58,Tools,5,11,1,51.0
ORD22147,P029,2024-11-10,71,0,Zone-E,5,13.44,98,3,322.58,Tools,6,11,1,53.71
ORD22148,P029,2024-11-11,44,0,Zone-E,5,11.72,98,3,322.58,Tools,0,11,0,53.57
ORD22149,P029,2024-11-12,48,0,Zone-E,5,6.63,98,3,322.58,Tools,1,11,0,54.57
ORD22150,P029,2024-11-13,51,0,Zone-E,5,5.38,98,3,322.58,Tools,2,11,0,55.29
ORD22151,P029,2024-11-14,58,0,Zone-E,5,15.42,98,3,322.58,Tools,3,11,0,55.86
ORD22152,P029,2024-11-15,51,0,Zone-E,5,13.96,98,3,322.58,Tools,4,11,0,55.29
ORD22153,P029,2024-11-16,57,0,Zone-E,5,14.03,98,3,322.58,Tools,5,11,1,54.29
ORD22154,P029,2024-11-17,56,0,Zone-E,5,7.64,98,3,322.58,Tools,6,11,1,52.14
ORD22155,P029,2024-11-18,51,0,Zone-E,5,3.15,98,3,322.58,Tools,0,11,0,53.14
ORD22156,P029,2024-11-19,63,0,Zone-E,5,14.82,98,3,322.58,Tools,1,11,0,55.29
ORD22157,P029,2024-11-20,53,0,Zone-E,5,4.0,98,3,322.58,Tools,2,11,0,55.57
ORD22158,P029,2024-11-21,49,0,Zone-E,5,16.31,98,3,322.58,Tools,3,11,0,54.29
ORD22159,P029,2024-11-22,53,0,Zone-E,5,3.65,98,3,322.58,Tools,4,11,0,54.57
ORD22160,P029,2024-11-23,63,0,Zone-E,5,12.9,98,3,322.58,Tools,5,11,1,55.43
ORD22161,P029,2024-11-24,60,0,Zone-E,5,6.84,98,3,322.58,Tools,6,11,1,56.0
ORD22162,P029,2024-11-25,59,0,Zone-E,5,3.29,98,3,322.58,Tools,0,11,0,57.14
ORD22163,P029,2024-11-26,58,0,Zone-E,5,7.94,98,3,322.58,Tools,1,11,0,56.43
ORD22164,P029,2024-11-27,56,0,Zone-E,5,6.23,98,3,322.58,Tools,2,11,0,56.86
ORD22165,P029,2024-11-28,58,0,Zone-E,5,15.79,98,3,322.58,Tools,3,11,0,58.14
ORD22166,P029,2024-11-29,54,0,Zone-E,5,4.62,98,3,322.58,Tools,4,11,0,58.29
ORD22167,P029,2024-11-30,63,0,Zone-E,5,8.37,98,3,322.58,Tools,5,11,1,58.29
ORD22168,P029,2024-12-01,66,0,Zone-E,5,11.16,98,3,322.58,Tools,6,12,1,59.14
ORD22169,P029,2024-12-02,60,0,Zone-E,5,8.8,98,3,322.58,Tools,0,12,0,59.29
ORD22170,P029,2024-12-03,55,0,Zone-E,5,10.29,98,3,322.58,Tools,1,12,0,58.86
ORD22171,P029,2024-12-04,61,0,Zone-E,5,4.63,98,3,322.58,Tools,2,12,0,59.57
ORD22172,P029,2024-12-05,58,0,Zone-E,5,6.29,98,3,322.58,Tools,3,12,0,59.57
ORD22173,P029,2024-12-06,52,0,Zone-E,5,15.39,98,3,322.58,Tools,4,12,0,59.29
ORD22174,P029,2024-12-07,69,0,Zone-E,5,4.66,98,3,322.58,Tools,5,12,1,60.14
ORD22175,P029,2024-12-08,65,0,Zone-E,5,8.8,98,3,322.58,Tools,6,12,1,60.0
ORD22176,P029,2024-12-09,53,0,Zone-E,5,5.54,98,3,322.58,Tools,0,12,0,59.0
ORD22177,P029,2024-12-10,52,0,Zone-E,5,11.6,98,3,322.58,Tools,1,12,0,58.57
ORD22178,P029,2024-12-11,64,0,Zone-E,5,4.27,98,3,322.58,Tools,2,12,0,59.0
ORD22179,P029,2024-12-12,56,0,Zone-E,5,10.99,98,3,322.58,Tools,3,12,0,58.71
ORD22180,P029,2024-12-13,62,0,Zone-E,5,9.46,98,3,322.58,Tools,4,12,0,60.14
ORD22181,P029,2024-12-14,72,0,Zone-E,5,6.44,98,3,322.58,Tools,5,12,1,60.57
ORD22182,P029,2024-12-15,50,0,Zone-E,5,8.15,98,3,322.58,Tools,6,12,1,58.43
ORD22183,P029,2024-12-16,56,0,Zone-E,5,5.65,98,3,322.58,Tools,0,12,0,58.86
ORD22184,P029,2024-12-17,63,0,Zone-E,5,13.13,98,3,322.58,Tools,1,12,0,60.43
ORD22185,P029,2024-12-18,68,0,Zone-E,5,14.43,98,3,322.58,Tools,2,12,0,61.0
ORD22186,P029,2024-12-19,58,0,Zone-E,5,10.72,98,3,322.58,Tools,3,12,0,61.29
ORD22187,P029,2024-12-20,56,0,Zone-E,5,14.66,98,3,322.58,Tools,4,12,0,60.43
ORD22188,P029,2024-12-21,66,0,Zone-E,5,11.99,98,3,322.58,Tools,5,12,1,59.57
ORD22189,P029,2024-12-22,70,0,Zone-E,5,11.28,98,3,322.58,Tools,6,12,1,62.43
ORD22190,P029,2024-12-23,59,0,Zone-E,5,8.5,98,3,322.58,Tools,0,12,0,62.86
ORD22191,P029,2024-12-24,62,0,Zone-E,5,7.28,98,3,322.58,Tools,1,12,0,62.71
ORD22192,P029,2024-12-25,55,0,Zone-E,5,7.99,98,3,322.58,Tools,2,12,0,60.86
ORD22193,P029,2024-12-26,66,0,Zone-E,5,5.67,98,3,322.58,Tools,3,12,0,62.0
ORD22194,P029,2024-12-27,61,0,Zone-E,5,15.79,98,3,322.58,Tools,4,12,0,62.71
ORD22195,P029,2024-12-28,70,0,Zone-E,5,14.13,98,3,322.58,Tools,5,12,1,63.29
ORD22196,P029,2024-12-29,73,0,Zone-E,5,13.97,98,3,322.58,Tools,6,12,1,63.71
ORD22197,P029,2024-12-30,61,0,Zone-E,5,5.87,98,3,322.58,Tools,0,12,0,64.0
ORD22198,P029,2024-12-31,68,0,Zone-E,5,9.53,98,3,322.58,Tools,1,12,0,64.86
ORD22199,P030,2023-01-01,56,341,Zone-C,14,18.02,92,9,341.89,Grocery,6,1,1,56.0
ORD22200,P030,2023-01-02,44,303,Zone-C,14,10.36,92,9,341.89,Grocery,0,1,0,50.0
ORD22201,P030,2023-01-03,56,255,Zone-C,14,13.59,92,9,341.89,Grocery,1,1,0,52.0
ORD22202,P030,2023-01-04,51,224,Zone-C,14,13.2,92,9,341.89,Grocery,2,1,0,51.75
ORD22203,P030,2023-01-05,47,205,Zone-C,14,12.58,92,9,341.89,Grocery,3,1,0,50.8
ORD22204,P030,2023-01-06,53,177,Zone-C,14,7.2,92,9,341.89,Grocery,4,1,0,51.17
ORD22205,P030,2023-01-07,60,127,Zone-C,14,8.59,92,9,341.89,Grocery,5,1,1,52.43
ORD22206,P030,2023-01-08,66,84,Zone-C,14,10.15,92,9,341.89,Grocery,6,1,1,53.86
ORD22207,P030,2023-01-09,60,37,Zone-C,14,17.63,92,9,341.89,Grocery,0,1,0,56.14
ORD22208,P030,2023-01-10,63,0,Zone-C,14,18.47,92,9,341.89,Grocery,1,1,0,57.14
ORD22209,P030,2023-01-11,64,0,Zone-C,14,17.8,92,9,341.89,Grocery,2,1,0,59.0
ORD22210,P030,2023-01-12,52,0,Zone-C,14,9.32,92,9,341.89,Grocery,3,1,0,59.71
ORD22211,P030,2023-01-13,57,0,Zone-C,14,8.25,92,9,341.89,Grocery,4,1,0,60.29
ORD22212,P030,2023-01-14,69,0,Zone-C,14,15.05,92,9,341.89,Grocery,5,1,1,61.57
ORD22213,P030,2023-01-15,70,0,Zone-C,14,9.62,92,9,341.89,Grocery,6,1,1,62.14
ORD22214,P030,2023-01-16,58,0,Zone-C,14,18.54,92,9,341.89,Grocery,0,1,0,61.86
ORD22215,P030,2023-01-17,53,0,Zone-C,14,18.21,92,9,341.89,Grocery,1,1,0,60.43
ORD22216,P030,2023-01-18,56,0,Zone-C,14,15.96,92,9,341.89,Grocery,2,1,0,59.29
ORD22217,P030,2023-01-19,58,0,Zone-C,14,5.8,92,9,341.89,Grocery,3,1,0,60.14
ORD22218,P030,2023-01-20,55,0,Zone-C,14,11.1,92,9,341.89,Grocery,4,1,0,59.86
ORD22219,P030,2023-01-21,62,0,Zone-C,14,16.72,92,9,341.89,Grocery,5,1,1,58.86
ORD22220,P030,2023-01-22,60,0,Zone-C,14,18.46,92,9,341.89,Grocery,6,1,1,57.43
ORD22221,P030,2023-01-23,59,0,Zone-C,14,7.0,92,9,341.89,Grocery,0,1,0,57.57
ORD22222,P030,2023-01-24,67,0,Zone-C,14,11.79,92,9,341.89,Grocery,1,1,0,59.57
ORD22223,P030,2023-01-25,57,0,Zone-C,14,12.84,92,9,341.89,Grocery,2,1,0,59.71
ORD22224,P030,2023-01-26,58,0,Zone-C,14,15.78,92,9,341.89,Grocery,3,1,0,59.71
ORD22225,P030,2023-01-27,52,0,Zone-C,14,11.4,92,9,341.89,Grocery,4,1,0,59.29
ORD22226,P030,2023-01-28,64,0,Zone-C,14,17.95,92,9,341.89,Grocery,5,1,1,59.57
ORD22227,P030,2023-01-29,70,0,Zone-C,14,17.65,92,9,341.89,Grocery,6,1,1,61.0
ORD22228,P030,2023-01-30,55,0,Zone-C,14,9.58,92,9,341.89,Grocery,0,1,0,60.43
ORD22229,P030,2023-01-31,60,0,Zone-C,14,14.09,92,9,341.89,Grocery,1,1,0,59.43
ORD22230,P030,2023-02-01,63,0,Zone-C,14,6.34,92,9,341.89,Grocery,2,2,0,60.29
ORD22231,P030,2023-02-02,57,0,Zone-C,14,6.33,92,9,341.89,Grocery,3,2,0,60.14
ORD22232,P030,2023-02-03,49,0,Zone-C,14,7.76,92,9,341.89,Grocery,4,2,0,59.71
ORD22233,P030,2023-02-04,64,0,Zone-C,14,8.87,92,9,341.89,Grocery,5,2,1,59.71
ORD22234,P030,2023-02-05,71,0,Zone-C,14,14.15,92,9,341.89,Grocery,6,2,1,59.86
ORD22235,P030,2023-02-06,64,0,Zone-C,14,15.25,92,9,341.89,Grocery,0,2,0,61.14
ORD22236,P030,2023-02-07,69,0,Zone-C,14,18.82,92,9,341.89,Grocery,1,2,0,62.43
ORD22237,P030,2023-02-08,62,0,Zone-C,14,8.64,92,9,341.89,Grocery,2,2,0,62.29
ORD22238,P030,2023-02-09,58,0,Zone-C,14,10.21,92,9,341.89,Grocery,3,2,0,62.43
ORD22239,P030,2023-02-10,59,0,Zone-C,14,6.4,92,9,341.89,Grocery,4,2,0,63.86
ORD22240,P030,2023-02-11,75,0,Zone-C,14,9.25,92,9,341.89,Grocery,5,2,1,65.43
ORD22241,P030,2023-02-12,66,0,Zone-C,14,16.35,92,9,341.89,Grocery,6,2,1,64.71
ORD22242,P030,2023-02-13,55,0,Zone-C,14,15.23,92,9,341.89,Grocery,0,2,0,63.43
ORD22243,P030,2023-02-14,58,0,Zone-C,14,13.6,92,9,341.89,Grocery,1,2,0,61.86
ORD22244,P030,2023-02-15,59,0,Zone-C,14,9.51,92,9,341.89,Grocery,2,2,0,61.43
ORD22245,P030,2023-02-16,57,0,Zone-C,14,11.57,92,9,341.89,Grocery,3,2,0,61.29
ORD22246,P030,2023-02-17,55,0,Zone-C,14,6.8,92,9,341.89,Grocery,4,2,0,60.71
ORD22247,P030,2023-02-18,64,0,Zone-C,14,9.02,92,9,341.89,Grocery,5,2,1,59.14
ORD22248,P030,2023-02-19,66,0,Zone-C,14,18.16,92,9,341.89,Grocery,6,2,1,59.14
ORD22249,P030,2023-02-20,65,0,Zone-C,14,17.36,92,9,341.89,Grocery,0,2,0,60.57
ORD22250,P030,2023-02-21,64,0,Zone-C,14,14.4,92,9,341.89,Grocery,1,2,0,61.43
ORD22251,P030,2023-02-22,60,0,Zone-C,14,6.9,92,9,341.89,Grocery,2,2,0,61.57
ORD22252,P030,2023-02-23,61,0,Zone-C,14,11.87,92,9,341.89,Grocery,3,2,0,62.14
ORD22253,P030,2023-02-24,59,0,Zone-C,14,17.64,92,9,341.89,Grocery,4,2,0,62.71
ORD22254,P030,2023-02-25,73,0,Zone-C,14,15.93,92,9,341.89,Grocery,5,2,1,64.0
ORD22255,P030,2023-02-26,78,0,Zone-C,14,16.83,92,9,341.89,Grocery,6,2,1,65.71
ORD22256,P030,2023-02-27,66,0,Zone-C,14,18.24,92,9,341.89,Grocery,0,2,0,65.86
ORD22257,P030,2023-02-28,59,0,Zone-C,14,8.3,92,9,341.89,Grocery,1,2,0,65.14
ORD22258,P030,2023-03-01,60,0,Zone-C,14,9.28,92,9,341.89,Grocery,2,3,0,65.14
ORD22259,P030,2023-03-02,53,0,Zone-C,14,12.21,92,9,341.89,Grocery,3,3,0,64.0
ORD22260,P030,2023-03-03,56,0,Zone-C,14,16.6,92,9,341.89,Grocery,4,3,0,63.57
ORD22261,P030,2023-03-04,71,0,Zone-C,14,12.64,92,9,341.89,Grocery,5,3,1,63.29
ORD22262,P030,2023-03-05,74,0,Zone-C,14,8.39,92,9,341.89,Grocery,6,3,1,62.71
ORD22263,P030,2023-03-06,66,0,Zone-C,14,11.51,92,9,341.89,Grocery,0,3,0,62.71
ORD22264,P030,2023-03-07,59,0,Zone-C,14,15.86,92,9,341.89,Grocery,1,3,0,62.71
ORD22265,P030,2023-03-08,58,0,Zone-C,14,12.56,92,9,341.89,Grocery,2,3,0,62.43
ORD22266,P030,2023-03-09,64,0,Zone-C,14,10.48,92,9,341.89,Grocery,3,3,0,64.0
ORD22267,P030,2023-03-10,64,0,Zone-C,14,17.27,92,9,341.89,Grocery,4,3,0,65.14
ORD22268,P030,2023-03-11,78,0,Zone-C,14,7.6,92,9,341.89,Grocery,5,3,1,66.14
ORD22269,P030,2023-03-12,73,0,Zone-C,14,8.56,92,9,341.89,Grocery,6,3,1,66.0
ORD22270,P030,2023-03-13,66,0,Zone-C,14,6.64,92,9,341.89,Grocery,0,3,0,66.0
ORD22271,P030,2023-03-14,71,0,Zone-C,14,10.77,92,9,341.89,Grocery,1,3,0,67.71
ORD22272,P030,2023-03-15,65,0,Zone-C,14,13.2,92,9,341.89,Grocery,2,3,0,68.71
ORD22273,P030,2023-03-16,60,0,Zone-C,14,12.19,92,9,341.89,Grocery,3,3,0,68.14
ORD22274,P030,2023-03-17,73,0,Zone-C,14,10.48,92,9,341.89,Grocery,4,3,0,69.43
ORD22275,P030,2023-03-18,71,0,Zone-C,14,9.38,92,9,341.89,Grocery,5,3,1,68.43
ORD22276,P030,2023-03-19,72,0,Zone-C,14,17.79,92,9,341.89,Grocery,6,3,1,68.29
ORD22277,P030,2023-03-20,63,0,Zone-C,14,9.76,92,9,341.89,Grocery,0,3,0,67.86
ORD22278,P030,2023-03-21,62,0,Zone-C,14,16.24,92,9,341.89,Grocery,1,3,0,66.57
ORD22279,P030,2023-03-22,64,0,Zone-C,14,14.17,92,9,341.89,Grocery,2,3,0,66.43
ORD22280,P030,2023-03-23,62,0,Zone-C,14,6.85,92,9,341.89,Grocery,3,3,0,66.71
ORD22281,P030,2023-03-24,63,0,Zone-C,14,13.77,92,9,341.89,Grocery,4,3,0,65.29
ORD22282,P030,2023-03-25,65,0,Zone-C,14,12.8,92,9,341.89,Grocery,5,3,1,64.43
ORD22283,P030,2023-03-26,74,0,Zone-C,14,13.01,92,9,341.89,Grocery,6,3,1,64.71
ORD22284,P030,2023-03-27,69,0,Zone-C,14,11.68,92,9,341.89,Grocery,0,3,0,65.57
ORD22285,P030,2023-03-28,60,0,Zone-C,14,7.03,92,9,341.89,Grocery,1,3,0,65.29
ORD22286,P030,2023-03-29,66,0,Zone-C,14,17.0,92,9,341.89,Grocery,2,3,0,65.57
ORD22287,P030,2023-03-30,65,0,Zone-C,14,9.32,92,9,341.89,Grocery,3,3,0,66.0
ORD22288,P030,2023-03-31,59,0,Zone-C,14,7.98,92,9,341.89,Grocery,4,3,0,65.43
ORD22289,P030,2023-04-01,71,0,Zone-C,14,9.9,92,9,341.89,Grocery,5,4,1,66.29
ORD22290,P030,2023-04-02,72,0,Zone-C,14,9.61,92,9,341.89,Grocery,6,4,1,66.0
ORD22291,P030,2023-04-03,67,0,Zone-C,14,15.51,92,9,341.89,Grocery,0,4,0,65.71
ORD22292,P030,2023-04-04,65,0,Zone-C,14,7.98,92,9,341.89,Grocery,1,4,0,66.43
ORD22293,P030,2023-04-05,64,0,Zone-C,14,12.33,92,9,341.89,Grocery,2,4,0,66.14
ORD22294,P030,2023-04-06,61,0,Zone-C,14,14.94,92,9,341.89,Grocery,3,4,0,65.57
ORD22295,P030,2023-04-07,68,0,Zone-C,14,18.31,92,9,341.89,Grocery,4,4,0,66.86
ORD22296,P030,2023-04-08,64,0,Zone-C,14,19.11,92,9,341.89,Grocery,5,4,1,65.86
ORD22297,P030,2023-04-09,69,0,Zone-C,14,6.38,92,9,341.89,Grocery,6,4,1,65.43
ORD22298,P030,2023-04-10,59,0,Zone-C,14,7.94,92,9,341.89,Grocery,0,4,0,64.29
ORD22299,P030,2023-04-11,63,0,Zone-C,14,18.01,92,9,341.89,Grocery,1,4,0,64.0
ORD22300,P030,2023-04-12,56,0,Zone-C,14,14.79,92,9,341.89,Grocery,2,4,0,62.86
ORD22301,P030,2023-04-13,60,0,Zone-C,14,10.41,92,9,341.89,Grocery,3,4,0,62.71
ORD22302,P030,2023-04-14,70,0,Zone-C,14,16.48,92,9,341.89,Grocery,4,4,0,63.0
ORD22303,P030,2023-04-15,79,0,Zone-C,14,15.29,92,9,341.89,Grocery,5,4,1,65.14
ORD22304,P030,2023-04-16,73,0,Zone-C,14,8.73,92,9,341.89,Grocery,6,4,1,65.71
ORD22305,P030,2023-04-17,60,0,Zone-C,14,6.26,92,9,341.89,Grocery,0,4,0,65.86
ORD22306,P030,2023-04-18,68,0,Zone-C,14,11.35,92,9,341.89,Grocery,1,4,0,66.57
ORD22307,P030,2023-04-19,66,0,Zone-C,14,9.28,92,9,341.89,Grocery,2,4,0,68.0
ORD22308,P030,2023-04-20,63,0,Zone-C,14,13.99,92,9,341.89,Grocery,3,4,0,68.43
ORD22309,P030,2023-04-21,53,0,Zone-C,14,9.77,92,9,341.89,Grocery,4,4,0,66.0
ORD22310,P030,2023-04-22,71,0,Zone-C,14,18.94,92,9,341.89,Grocery,5,4,1,64.86
ORD22311,P030,2023-04-23,63,0,Zone-C,14,14.61,92,9,341.89,Grocery,6,4,1,63.43
ORD22312,P030,2023-04-24,60,0,Zone-C,14,17.63,92,9,341.89,Grocery,0,4,0,63.43
ORD22313,P030,2023-04-25,61,0,Zone-C,14,7.11,92,9,341.89,Grocery,1,4,0,62.43
ORD22314,P030,2023-04-26,57,0,Zone-C,14,19.17,92,9,341.89,Grocery,2,4,0,61.14
ORD22315,P030,2023-04-27,65,0,Zone-C,14,16.03,92,9,341.89,Grocery,3,4,0,61.43
ORD22316,P030,2023-04-28,59,0,Zone-C,14,9.7,92,9,341.89,Grocery,4,4,0,62.29
ORD22317,P030,2023-04-29,81,0,Zone-C,14,8.11,92,9,341.89,Grocery,5,4,1,63.71
ORD22318,P030,2023-04-30,78,0,Zone-C,14,15.23,92,9,341.89,Grocery,6,4,1,65.86
ORD22319,P030,2023-05-01,64,0,Zone-C,14,17.95,92,9,341.89,Grocery,0,5,0,66.43
ORD22320,P030,2023-05-02,64,0,Zone-C,14,9.19,92,9,341.89,Grocery,1,5,0,66.86
ORD22321,P030,2023-05-03,68,0,Zone-C,14,16.71,92,9,341.89,Grocery,2,5,0,68.43
ORD22322,P030,2023-05-04,68,0,Zone-C,14,11.79,92,9,341.89,Grocery,3,5,0,68.86
ORD22323,P030,2023-05-05,63,0,Zone-C,14,10.4,92,9,341.89,Grocery,4,5,0,69.43
ORD22324,P030,2023-05-06,73,0,Zone-C,14,16.38,92,9,341.89,Grocery,5,5,1,68.29
ORD22325,P030,2023-05-07,64,0,Zone-C,14,15.08,92,9,341.89,Grocery,6,5,1,66.29
ORD22326,P030,2023-05-08,65,0,Zone-C,14,10.2,92,9,341.89,Grocery,0,5,0,66.43
ORD22327,P030,2023-05-09,67,0,Zone-C,14,18.74,92,9,341.89,Grocery,1,5,0,66.86
ORD22328,P030,2023-05-10,67,0,Zone-C,14,9.96,92,9,341.89,Grocery,2,5,0,66.71
ORD22329,P030,2023-05-11,70,0,Zone-C,14,7.0,92,9,341.89,Grocery,3,5,0,67.0
ORD22330,P030,2023-05-12,65,0,Zone-C,14,18.74,92,9,341.89,Grocery,4,5,0,67.29
ORD22331,P030,2023-05-13,66,0,Zone-C,14,6.64,92,9,341.89,Grocery,5,5,1,66.29
ORD22332,P030,2023-05-14,73,0,Zone-C,14,15.71,92,9,341.89,Grocery,6,5,1,67.57
ORD22333,P030,2023-05-15,62,0,Zone-C,14,16.66,92,9,341.89,Grocery,0,5,0,67.14
ORD22334,P030,2023-05-16,50,0,Zone-C,14,15.11,92,9,341.89,Grocery,1,5,0,64.71
ORD22335,P030,2023-05-17,63,0,Zone-C,14,16.91,92,9,341.89,Grocery,2,5,0,64.14
ORD22336,P030,2023-05-18,69,0,Zone-C,14,11.83,92,9,341.89,Grocery,3,5,0,64.0
ORD22337,P030,2023-05-19,65,0,Zone-C,14,14.92,92,9,341.89,Grocery,4,5,0,64.0
ORD22338,P030,2023-05-20,70,0,Zone-C,14,9.24,92,9,341.89,Grocery,5,5,1,64.57
ORD22339,P030,2023-05-21,64,0,Zone-C,14,11.98,92,9,341.89,Grocery,6,5,1,63.29
ORD22340,P030,2023-05-22,58,0,Zone-C,14,15.84,92,9,341.89,Grocery,0,5,0,62.71
ORD22341,P030,2023-05-23,57,0,Zone-C,14,14.94,92,9,341.89,Grocery,1,5,0,63.71
ORD22342,P030,2023-05-24,56,0,Zone-C,14,18.79,92,9,341.89,Grocery,2,5,0,62.71
ORD22343,P030,2023-05-25,53,0,Zone-C,14,8.7,92,9,341.89,Grocery,3,5,0,60.43
ORD22344,P030,2023-05-26,53,0,Zone-C,14,13.67,92,9,341.89,Grocery,4,5,0,58.71
ORD22345,P030,2023-05-27,75,0,Zone-C,14,7.65,92,9,341.89,Grocery,5,5,1,59.43
ORD22346,P030,2023-05-28,69,0,Zone-C,14,8.65,92,9,341.89,Grocery,6,5,1,60.14
ORD22347,P030,2023-05-29,55,0,Zone-C,14,10.19,92,9,341.89,Grocery,0,5,0,59.71
ORD22348,P030,2023-05-30,57,0,Zone-C,14,9.32,92,9,341.89,Grocery,1,5,0,59.71
ORD22349,P030,2023-05-31,61,0,Zone-C,14,17.53,92,9,341.89,Grocery,2,5,0,60.43
ORD22350,P030,2023-06-01,67,0,Zone-C,14,8.82,92,9,341.89,Grocery,3,6,0,62.43
ORD22351,P030,2023-06-02,44,0,Zone-C,14,6.05,92,9,341.89,Grocery,4,6,0,61.14
ORD22352,P030,2023-06-03,67,0,Zone-C,14,8.94,92,9,341.89,Grocery,5,6,1,60.0
ORD22353,P030,2023-06-04,70,0,Zone-C,14,12.64,92,9,341.89,Grocery,6,6,1,60.14
ORD22354,P030,2023-06-05,55,0,Zone-C,14,17.28,92,9,341.89,Grocery,0,6,0,60.14
ORD22355,P030,2023-06-06,55,0,Zone-C,14,12.87,92,9,341.89,Grocery,1,6,0,59.86
ORD22356,P030,2023-06-07,59,0,Zone-C,14,7.87,92,9,341.89,Grocery,2,6,0,59.57
ORD22357,P030,2023-06-08,61,0,Zone-C,14,17.65,92,9,341.89,Grocery,3,6,0,58.71
